applicant_id,count,default_rate,feature,pays,secteur_activite,zone,date_demande
FIN-1045-1974,1,0.0,applicant_id,,,,
FIN-1044-1235,1,0.0,applicant_id,,,,
FIN-1044-1236,1,0.0,applicant_id,,,,
FIN-1044-1237,1,0.0,applicant_id,,,,
FIN-1045-1973,1,0.0,applicant_id,,,,
FIN-1044-1238,1,0.0,applicant_id,,,,
FIN-1044-1239,1,0.0,applicant_id,,,,
FIN-1044-1240,1,0.0,applicant_id,,,,
FIN-1044-1242,1,0.0,applicant_id,,,,
FIN-1044-1253,1,0.0,applicant_id,,,,
FIN-1044-1244,1,0.0,applicant_id,,,,
FIN-1044-1245,1,0.0,applicant_id,,,,
FIN-1044-1246,1,0.0,applicant_id,,,,
FIN-1044-1247,1,0.0,applicant_id,,,,
FIN-1044-1248,1,0.0,applicant_id,,,,
FIN-1044-1249,1,0.0,applicant_id,,,,
FIN-1044-1250,1,0.0,applicant_id,,,,
FIN-1044-1251,1,0.0,applicant_id,,,,
FIN-1045-1972,1,0.0,applicant_id,,,,
FIN-1044-1252,1,0.0,applicant_id,,,,
FIN-1044-1243,1,0.0,applicant_id,,,,
FIN-1045-1993,1,0.0,applicant_id,,,,
FIN-1045-1992,1,0.0,applicant_id,,,,
FIN-1045-1991,1,0.0,applicant_id,,,,
FIN-1044-1140,1,0.0,applicant_id,,,,
FIN-1044-1141,1,0.0,applicant_id,,,,
FIN-1044-1142,1,0.0,applicant_id,,,,
FIN-1044-1143,1,0.0,applicant_id,,,,
FIN-1044-1144,1,0.0,applicant_id,,,,
FIN-1044-1145,1,0.0,applicant_id,,,,
FIN-1044-1194,1,0.0,applicant_id,,,,
FIN-1044-1147,1,0.0,applicant_id,,,,
FIN-1044-1148,1,0.0,applicant_id,,,,
FIN-1044-1149,1,0.0,applicant_id,,,,
FIN-1044-1150,1,0.0,applicant_id,,,,
FIN-1044-1151,1,0.0,applicant_id,,,,
FIN-1044-1152,1,0.0,applicant_id,,,,
FIN-1045-1988,1,0.0,applicant_id,,,,
FIN-1044-1154,1,0.0,applicant_id,,,,
FIN-1044-1155,1,0.0,applicant_id,,,,
FIN-1044-1146,1,0.0,applicant_id,,,,
FIN-1044-1118,1,0.0,applicant_id,,,,
FIN-1044-1119,1,0.0,applicant_id,,,,
FIN-1044-1120,1,0.0,applicant_id,,,,
FIN-1045-1997,1,0.0,applicant_id,,,,
FIN-1044-1121,1,0.0,applicant_id,,,,
FIN-1044-1122,1,0.0,applicant_id,,,,
FIN-1044-1123,1,0.0,applicant_id,,,,
FIN-1044-1124,1,0.0,applicant_id,,,,
FIN-1044-1125,1,0.0,applicant_id,,,,
FIN-1044-1137,1,0.0,applicant_id,,,,
FIN-1044-1127,1,0.0,applicant_id,,,,
FIN-1044-1128,1,0.0,applicant_id,,,,
FIN-1045-1996,1,0.0,applicant_id,,,,
FIN-1045-1995,1,0.0,applicant_id,,,,
FIN-1044-1131,1,0.0,applicant_id,,,,
FIN-1044-1132,1,0.0,applicant_id,,,,
FIN-1044-1133,1,0.0,applicant_id,,,,
FIN-1045-1994,1,0.0,applicant_id,,,,
FIN-1044-1135,1,0.0,applicant_id,,,,
FIN-1044-1136,1,0.0,applicant_id,,,,
FIN-1044-1126,1,0.0,applicant_id,,,,
FIN-1045-1983,1,0.0,applicant_id,,,,
FIN-1044-1177,1,0.0,applicant_id,,,,
FIN-1044-1178,1,0.0,applicant_id,,,,
FIN-1044-1179,1,0.0,applicant_id,,,,
FIN-1045-1982,1,0.0,applicant_id,,,,
FIN-1044-1180,1,0.0,applicant_id,,,,
FIN-1044-1181,1,0.0,applicant_id,,,,
FIN-1044-1182,1,0.0,applicant_id,,,,
FIN-1044-1183,1,0.0,applicant_id,,,,
FIN-1045-1987,1,0.0,applicant_id,,,,
FIN-1044-1186,1,0.0,applicant_id,,,,
FIN-1044-1187,1,0.0,applicant_id,,,,
FIN-1044-1188,1,0.0,applicant_id,,,,
FIN-1045-1981,1,0.0,applicant_id,,,,
FIN-1045-1980,1,0.0,applicant_id,,,,
FIN-1044-1190,1,0.0,applicant_id,,,,
FIN-1045-1979,1,0.0,applicant_id,,,,
FIN-1044-1192,1,0.0,applicant_id,,,,
FIN-1044-1193,1,0.0,applicant_id,,,,
FIN-1044-1185,1,0.0,applicant_id,,,,
FIN-1044-1157,1,0.0,applicant_id,,,,
FIN-1044-1158,1,0.0,applicant_id,,,,
FIN-1044-1159,1,0.0,applicant_id,,,,
FIN-1045-1986,1,0.0,applicant_id,,,,
FIN-1044-1161,1,0.0,applicant_id,,,,
FIN-1044-1162,1,0.0,applicant_id,,,,
FIN-1045-1985,1,0.0,applicant_id,,,,
FIN-1044-1163,1,0.0,applicant_id,,,,
FIN-1044-1164,1,0.0,applicant_id,,,,
FIN-1044-1176,1,0.0,applicant_id,,,,
FIN-1044-1166,1,0.0,applicant_id,,,,
FIN-1045-1984,1,0.0,applicant_id,,,,
FIN-1044-1167,1,0.0,applicant_id,,,,
FIN-1044-1168,1,0.0,applicant_id,,,,
FIN-1044-1169,1,0.0,applicant_id,,,,
FIN-1044-1171,1,0.0,applicant_id,,,,
FIN-1044-1172,1,0.0,applicant_id,,,,
FIN-1044-1173,1,0.0,applicant_id,,,,
FIN-1044-1174,1,0.0,applicant_id,,,,
FIN-1044-1175,1,0.0,applicant_id,,,,
FIN-1044-1165,1,0.0,applicant_id,,,,
FIN-1044-1374,1,0.0,applicant_id,,,,
FIN-1044-1375,1,0.0,applicant_id,,,,
FIN-1045-1945,1,0.0,applicant_id,,,,
FIN-1044-1377,1,0.0,applicant_id,,,,
FIN-1045-1944,1,0.0,applicant_id,,,,
FIN-1044-1378,1,0.0,applicant_id,,,,
FIN-1045-1943,1,0.0,applicant_id,,,,
FIN-1044-1380,1,0.0,applicant_id,,,,
FIN-1044-1381,1,0.0,applicant_id,,,,
FIN-1045-1966,1,0.0,applicant_id,,,,
FIN-1044-1382,1,0.0,applicant_id,,,,
FIN-1044-1383,1,0.0,applicant_id,,,,
FIN-1045-1941,1,0.0,applicant_id,,,,
FIN-1044-1385,1,0.0,applicant_id,,,,
FIN-1044-1386,1,0.0,applicant_id,,,,
FIN-1044-1387,1,0.0,applicant_id,,,,
FIN-1044-1388,1,0.0,applicant_id,,,,
FIN-1044-1389,1,0.0,applicant_id,,,,
FIN-1044-1390,1,0.0,applicant_id,,,,
FIN-1045-1942,1,0.0,applicant_id,,,,
FIN-1044-1354,1,0.0,applicant_id,,,,
FIN-1044-1355,1,0.0,applicant_id,,,,
FIN-1044-1356,1,0.0,applicant_id,,,,
FIN-1044-1357,1,0.0,applicant_id,,,,
FIN-1045-1947,1,0.0,applicant_id,,,,
FIN-1045-1946,1,0.0,applicant_id,,,,
FIN-1044-1359,1,0.0,applicant_id,,,,
FIN-1044-1360,1,0.0,applicant_id,,,,
FIN-1044-1361,1,0.0,applicant_id,,,,
FIN-1044-1373,1,0.0,applicant_id,,,,
FIN-1044-1363,1,0.0,applicant_id,,,,
FIN-1044-1364,1,0.0,applicant_id,,,,
FIN-1044-1365,1,0.0,applicant_id,,,,
FIN-1044-1366,1,0.0,applicant_id,,,,
FIN-1044-1367,1,0.0,applicant_id,,,,
FIN-1044-1368,1,0.0,applicant_id,,,,
FIN-1044-1369,1,0.0,applicant_id,,,,
FIN-1044-1370,1,0.0,applicant_id,,,,
FIN-1044-1371,1,0.0,applicant_id,,,,
FIN-1044-1372,1,0.0,applicant_id,,,,
FIN-1044-1362,1,0.0,applicant_id,,,,
FIN-1044-1412,1,0.0,applicant_id,,,,
FIN-1045-1938,1,0.0,applicant_id,,,,
FIN-1044-1414,1,0.0,applicant_id,,,,
FIN-1044-1415,1,0.0,applicant_id,,,,
FIN-1044-1416,1,0.0,applicant_id,,,,
FIN-1044-1417,1,0.0,applicant_id,,,,
FIN-1044-1418,1,0.0,applicant_id,,,,
FIN-1044-1419,1,0.0,applicant_id,,,,
FIN-1044-1420,1,0.0,applicant_id,,,,
FIN-1044-1391,1,0.0,applicant_id,,,,
FIN-1044-1422,1,0.0,applicant_id,,,,
FIN-1045-1937,1,0.0,applicant_id,,,,
FIN-1044-1424,1,0.0,applicant_id,,,,
FIN-1044-1425,1,0.0,applicant_id,,,,
FIN-1044-1426,1,0.0,applicant_id,,,,
FIN-1044-1427,1,0.0,applicant_id,,,,
FIN-1044-1428,1,0.0,applicant_id,,,,
FIN-1044-1429,1,0.0,applicant_id,,,,
FIN-1044-1430,1,0.0,applicant_id,,,,
FIN-1044-1421,1,0.0,applicant_id,,,,
FIN-1044-1392,1,0.0,applicant_id,,,,
FIN-1044-1393,1,0.0,applicant_id,,,,
FIN-1044-1394,1,0.0,applicant_id,,,,
FIN-1044-1395,1,0.0,applicant_id,,,,
FIN-1045-1940,1,0.0,applicant_id,,,,
FIN-1044-1397,1,0.0,applicant_id,,,,
FIN-1044-1398,1,0.0,applicant_id,,,,
FIN-1045-1939,1,0.0,applicant_id,,,,
FIN-1044-1399,1,0.0,applicant_id,,,,
FIN-1044-1411,1,0.0,applicant_id,,,,
FIN-1044-1401,1,0.0,applicant_id,,,,
FIN-1044-1402,1,0.0,applicant_id,,,,
FIN-1044-1403,1,0.0,applicant_id,,,,
FIN-1044-1404,1,0.0,applicant_id,,,,
FIN-1044-1405,1,0.0,applicant_id,,,,
FIN-1044-1406,1,0.0,applicant_id,,,,
FIN-1044-1407,1,0.0,applicant_id,,,,
FIN-1044-1408,1,0.0,applicant_id,,,,
FIN-1044-1409,1,0.0,applicant_id,,,,
FIN-1044-1410,1,0.0,applicant_id,,,,
FIN-1044-1400,1,0.0,applicant_id,,,,
FIN-1044-1295,1,0.0,applicant_id,,,,
FIN-1044-1296,1,0.0,applicant_id,,,,
FIN-1045-1960,1,0.0,applicant_id,,,,
FIN-1044-1298,1,0.0,applicant_id,,,,
FIN-1044-1299,1,0.0,applicant_id,,,,
FIN-1044-1300,1,0.0,applicant_id,,,,
FIN-1044-1302,1,0.0,applicant_id,,,,
FIN-1044-1303,1,0.0,applicant_id,,,,
FIN-1045-1958,1,0.0,applicant_id,,,,
FIN-1045-1948,1,0.0,applicant_id,,,,
FIN-1044-1305,1,0.0,applicant_id,,,,
FIN-1044-1306,1,0.0,applicant_id,,,,
FIN-1044-1307,1,0.0,applicant_id,,,,
FIN-1044-1308,1,0.0,applicant_id,,,,
FIN-1044-1309,1,0.0,applicant_id,,,,
FIN-1045-1956,1,0.0,applicant_id,,,,
FIN-1044-1310,1,0.0,applicant_id,,,,
FIN-1044-1311,1,0.0,applicant_id,,,,
FIN-1044-1312,1,0.0,applicant_id,,,,
FIN-1045-1957,1,0.0,applicant_id,,,,
FIN-1044-1272,1,0.0,applicant_id,,,,
FIN-1044-1273,1,0.0,applicant_id,,,,
FIN-1045-1965,1,0.0,applicant_id,,,,
FIN-1044-1275,1,0.0,applicant_id,,,,
FIN-1044-1276,1,0.0,applicant_id,,,,
FIN-1044-1277,1,0.0,applicant_id,,,,
FIN-1044-1279,1,0.0,applicant_id,,,,
FIN-1044-1280,1,0.0,applicant_id,,,,
FIN-1044-1281,1,0.0,applicant_id,,,,
FIN-1045-1961,1,0.0,applicant_id,,,,
FIN-1044-1283,1,0.0,applicant_id,,,,
FIN-1044-1284,1,0.0,applicant_id,,,,
FIN-1044-1286,1,0.0,applicant_id,,,,
FIN-1044-1287,1,0.0,applicant_id,,,,
FIN-1045-1963,1,0.0,applicant_id,,,,
FIN-1044-1289,1,0.0,applicant_id,,,,
FIN-1044-1290,1,0.0,applicant_id,,,,
FIN-1044-1291,1,0.0,applicant_id,,,,
FIN-1044-1292,1,0.0,applicant_id,,,,
FIN-1044-1293,1,0.0,applicant_id,,,,
FIN-1044-1282,1,0.0,applicant_id,,,,
FIN-1044-1336,1,0.0,applicant_id,,,,
FIN-1044-1337,1,0.0,applicant_id,,,,
FIN-1044-1338,1,0.0,applicant_id,,,,
FIN-1044-1339,1,0.0,applicant_id,,,,
FIN-1044-1340,1,0.0,applicant_id,,,,
FIN-1044-1341,1,0.0,applicant_id,,,,
FIN-1044-1342,1,0.0,applicant_id,,,,
FIN-1045-1951,1,0.0,applicant_id,,,,
FIN-1044-1344,1,0.0,applicant_id,,,,
FIN-1044-1313,1,0.0,applicant_id,,,,
FIN-1044-1346,1,0.0,applicant_id,,,,
FIN-1044-1347,1,0.0,applicant_id,,,,
FIN-1044-1348,1,0.0,applicant_id,,,,
FIN-1045-1950,1,0.0,applicant_id,,,,
FIN-1044-1349,1,0.0,applicant_id,,,,
FIN-1044-1350,1,0.0,applicant_id,,,,
FIN-1044-1351,1,0.0,applicant_id,,,,
FIN-1045-1949,1,0.0,applicant_id,,,,
FIN-1044-1352,1,0.0,applicant_id,,,,
FIN-1044-1345,1,0.0,applicant_id,,,,
FIN-1044-1314,1,0.0,applicant_id,,,,
FIN-1044-1315,1,0.0,applicant_id,,,,
FIN-1044-1316,1,0.0,applicant_id,,,,
FIN-1045-1955,1,0.0,applicant_id,,,,
FIN-1044-1318,1,0.0,applicant_id,,,,
FIN-1045-1954,1,0.0,applicant_id,,,,
FIN-1044-1320,1,0.0,applicant_id,,,,
FIN-1044-1321,1,0.0,applicant_id,,,,
FIN-1044-1322,1,0.0,applicant_id,,,,
FIN-1044-1335,1,0.0,applicant_id,,,,
FIN-1044-1324,1,0.0,applicant_id,,,,
FIN-1045-1953,1,0.0,applicant_id,,,,
FIN-1044-1326,1,0.0,applicant_id,,,,
FIN-1044-1327,1,0.0,applicant_id,,,,
FIN-1044-1328,1,0.0,applicant_id,,,,
FIN-1044-1329,1,0.0,applicant_id,,,,
FIN-1044-1330,1,0.0,applicant_id,,,,
FIN-1044-1331,1,0.0,applicant_id,,,,
FIN-1044-1332,1,0.0,applicant_id,,,,
FIN-1045-1952,1,0.0,applicant_id,,,,
FIN-1044-1323,1,0.0,applicant_id,,,,
FIN-1043-1909,1,0.0,applicant_id,,,,
FIN-1043-1910,1,0.0,applicant_id,,,,
FIN-1043-1911,1,0.0,applicant_id,,,,
FIN-1043-1912,1,0.0,applicant_id,,,,
FIN-1043-1913,1,0.0,applicant_id,,,,
FIN-1043-1914,1,0.0,applicant_id,,,,
FIN-1043-1915,1,0.0,applicant_id,,,,
FIN-1043-1916,1,0.0,applicant_id,,,,
FIN-1046-1053,1,0.0,applicant_id,,,,
FIN-1044-1117,1,0.0,applicant_id,,,,
FIN-1046-1052,1,0.0,applicant_id,,,,
FIN-1043-1919,1,0.0,applicant_id,,,,
FIN-1043-1920,1,0.0,applicant_id,,,,
FIN-1043-1921,1,0.0,applicant_id,,,,
FIN-1046-1051,1,0.0,applicant_id,,,,
FIN-1043-1923,1,0.0,applicant_id,,,,
FIN-1046-1050,1,0.0,applicant_id,,,,
FIN-1043-1925,1,0.0,applicant_id,,,,
FIN-1046-1049,1,0.0,applicant_id,,,,
FIN-1043-1918,1,0.0,applicant_id,,,,
FIN-1043-1891,1,0.0,applicant_id,,,,
FIN-1043-1892,1,0.0,applicant_id,,,,
FIN-1046-1058,1,0.0,applicant_id,,,,
FIN-1043-1893,1,0.0,applicant_id,,,,
FIN-1043-1894,1,0.0,applicant_id,,,,
FIN-1043-1895,1,0.0,applicant_id,,,,
FIN-1046-1057,1,0.0,applicant_id,,,,
FIN-1043-1896,1,0.0,applicant_id,,,,
FIN-1043-1897,1,0.0,applicant_id,,,,
FIN-1043-1908,1,0.0,applicant_id,,,,
FIN-1043-1899,1,0.0,applicant_id,,,,
FIN-1043-1900,1,0.0,applicant_id,,,,
FIN-1043-1901,1,0.0,applicant_id,,,,
FIN-1043-1902,1,0.0,applicant_id,,,,
FIN-1043-1903,1,0.0,applicant_id,,,,
FIN-1043-1904,1,0.0,applicant_id,,,,
FIN-1043-1905,1,0.0,applicant_id,,,,
FIN-1043-1906,1,0.0,applicant_id,,,,
FIN-1046-1056,1,0.0,applicant_id,,,,
FIN-1043-1907,1,0.0,applicant_id,,,,
FIN-1043-1898,1,0.0,applicant_id,,,,
FIN-1043-1947,1,0.0,applicant_id,,,,
FIN-1043-1948,1,0.0,applicant_id,,,,
FIN-1043-1949,1,0.0,applicant_id,,,,
FIN-1043-1950,1,0.0,applicant_id,,,,
FIN-1043-1951,1,0.0,applicant_id,,,,
FIN-1046-1042,1,0.0,applicant_id,,,,
FIN-1043-1953,1,0.0,applicant_id,,,,
FIN-1043-1954,1,0.0,applicant_id,,,,
FIN-1043-1955,1,0.0,applicant_id,,,,
FIN-1046-1048,1,0.0,applicant_id,,,,
FIN-1043-1957,1,0.0,applicant_id,,,,
FIN-1043-1958,1,0.0,applicant_id,,,,
FIN-1043-1959,1,0.0,applicant_id,,,,
FIN-1043-1960,1,0.0,applicant_id,,,,
FIN-1046-1041,1,0.0,applicant_id,,,,
FIN-1046-1040,1,0.0,applicant_id,,,,
FIN-1043-1963,1,0.0,applicant_id,,,,
FIN-1046-1039,1,0.0,applicant_id,,,,
FIN-1043-1964,1,0.0,applicant_id,,,,
FIN-1043-1956,1,0.0,applicant_id,,,,
FIN-1043-1928,1,0.0,applicant_id,,,,
FIN-1043-1929,1,0.0,applicant_id,,,,
FIN-1043-1930,1,0.0,applicant_id,,,,
FIN-1043-1931,1,0.0,applicant_id,,,,
FIN-1043-1932,1,0.0,applicant_id,,,,
FIN-1043-1933,1,0.0,applicant_id,,,,
FIN-1046-1047,1,0.0,applicant_id,,,,
FIN-1043-1934,1,0.0,applicant_id,,,,
FIN-1043-1935,1,0.0,applicant_id,,,,
FIN-1046-1043,1,0.0,applicant_id,,,,
FIN-1043-1937,1,0.0,applicant_id,,,,
FIN-1043-1938,1,0.0,applicant_id,,,,
FIN-1043-1939,1,0.0,applicant_id,,,,
FIN-1043-1940,1,0.0,applicant_id,,,,
FIN-1043-1941,1,0.0,applicant_id,,,,
FIN-1043-1942,1,0.0,applicant_id,,,,
FIN-1046-1046,1,0.0,applicant_id,,,,
FIN-1043-1943,1,0.0,applicant_id,,,,
FIN-1043-1944,1,0.0,applicant_id,,,,
FIN-1046-1045,1,0.0,applicant_id,,,,
FIN-1043-1936,1,0.0,applicant_id,,,,
FIN-1043-1834,1,0.0,applicant_id,,,,
FIN-1043-1835,1,0.0,applicant_id,,,,
FIN-1043-1836,1,0.0,applicant_id,,,,
FIN-1043-1837,1,0.0,applicant_id,,,,
FIN-1046-1071,1,0.0,applicant_id,,,,
FIN-1043-1838,1,0.0,applicant_id,,,,
FIN-1043-1839,1,0.0,applicant_id,,,,
FIN-1043-1840,1,0.0,applicant_id,,,,
FIN-1043-1841,1,0.0,applicant_id,,,,
FIN-1043-1890,1,0.0,applicant_id,,,,
FIN-1043-1843,1,0.0,applicant_id,,,,
FIN-1043-1844,1,0.0,applicant_id,,,,
FIN-1046-1070,1,0.0,applicant_id,,,,
FIN-1043-1846,1,0.0,applicant_id,,,,
FIN-1043-1848,1,0.0,applicant_id,,,,
FIN-1043-1849,1,0.0,applicant_id,,,,
FIN-1043-1850,1,0.0,applicant_id,,,,
FIN-1046-1069,1,0.0,applicant_id,,,,
FIN-1043-1852,1,0.0,applicant_id,,,,
FIN-1043-1842,1,0.0,applicant_id,,,,
FIN-1043-1812,1,0.0,applicant_id,,,,
FIN-1043-1813,1,0.0,applicant_id,,,,
FIN-1043-1814,1,0.0,applicant_id,,,,
FIN-1043-1815,1,0.0,applicant_id,,,,
FIN-1043-1816,1,0.0,applicant_id,,,,
FIN-1043-1817,1,0.0,applicant_id,,,,
FIN-1043-1818,1,0.0,applicant_id,,,,
FIN-1043-1819,1,0.0,applicant_id,,,,
FIN-1043-1820,1,0.0,applicant_id,,,,
FIN-1043-1833,1,0.0,applicant_id,,,,
FIN-1043-1822,1,0.0,applicant_id,,,,
FIN-1043-1823,1,0.0,applicant_id,,,,
FIN-1043-1824,1,0.0,applicant_id,,,,
FIN-1043-1825,1,0.0,applicant_id,,,,
FIN-1043-1827,1,0.0,applicant_id,,,,
FIN-1043-1828,1,0.0,applicant_id,,,,
FIN-1043-1829,1,0.0,applicant_id,,,,
FIN-1043-1830,1,0.0,applicant_id,,,,
FIN-1043-1831,1,0.0,applicant_id,,,,
FIN-1043-1832,1,0.0,applicant_id,,,,
FIN-1043-1821,1,0.0,applicant_id,,,,
FIN-1046-1062,1,0.0,applicant_id,,,,
FIN-1043-1873,1,0.0,applicant_id,,,,
FIN-1043-1874,1,0.0,applicant_id,,,,
FIN-1043-1875,1,0.0,applicant_id,,,,
FIN-1043-1876,1,0.0,applicant_id,,,,
FIN-1046-1061,1,0.0,applicant_id,,,,
FIN-1043-1878,1,0.0,applicant_id,,,,
FIN-1043-1879,1,0.0,applicant_id,,,,
FIN-1043-1880,1,0.0,applicant_id,,,,
FIN-1043-1853,1,0.0,applicant_id,,,,
FIN-1043-1882,1,0.0,applicant_id,,,,
FIN-1043-1883,1,0.0,applicant_id,,,,
FIN-1043-1884,1,0.0,applicant_id,,,,
FIN-1046-1060,1,0.0,applicant_id,,,,
FIN-1046-1059,1,0.0,applicant_id,,,,
FIN-1043-1886,1,0.0,applicant_id,,,,
FIN-1043-1887,1,0.0,applicant_id,,,,
FIN-1043-1888,1,0.0,applicant_id,,,,
FIN-1043-1889,1,0.0,applicant_id,,,,
FIN-1043-1881,1,0.0,applicant_id,,,,
FIN-1043-1854,1,0.0,applicant_id,,,,
FIN-1046-1068,1,0.0,applicant_id,,,,
FIN-1046-1067,1,0.0,applicant_id,,,,
FIN-1043-1856,1,0.0,applicant_id,,,,
FIN-1043-1857,1,0.0,applicant_id,,,,
FIN-1043-1858,1,0.0,applicant_id,,,,
FIN-1046-1066,1,0.0,applicant_id,,,,
FIN-1043-1860,1,0.0,applicant_id,,,,
FIN-1046-1065,1,0.0,applicant_id,,,,
FIN-1043-1872,1,0.0,applicant_id,,,,
FIN-1043-1862,1,0.0,applicant_id,,,,
FIN-1043-1863,1,0.0,applicant_id,,,,
FIN-1043-1864,1,0.0,applicant_id,,,,
FIN-1043-1865,1,0.0,applicant_id,,,,
FIN-1046-1064,1,0.0,applicant_id,,,,
FIN-1043-1866,1,0.0,applicant_id,,,,
FIN-1043-1868,1,0.0,applicant_id,,,,
FIN-1043-1869,1,0.0,applicant_id,,,,
FIN-1043-1870,1,0.0,applicant_id,,,,
FIN-1043-1871,1,0.0,applicant_id,,,,
FIN-1043-1861,1,0.0,applicant_id,,,,
FIN-1044-1061,1,0.0,applicant_id,,,,
FIN-1044-1062,1,0.0,applicant_id,,,,
FIN-1044-1064,1,0.0,applicant_id,,,,
FIN-1044-1065,1,0.0,applicant_id,,,,
FIN-1044-1066,1,0.0,applicant_id,,,,
FIN-1044-1067,1,0.0,applicant_id,,,,
FIN-1046-1012,1,0.0,applicant_id,,,,
FIN-1046-1011,1,0.0,applicant_id,,,,
FIN-1044-1069,1,0.0,applicant_id,,,,
FIN-1043-1965,1,0.0,applicant_id,,,,
FIN-1044-1070,1,0.0,applicant_id,,,,
FIN-1044-1071,1,0.0,applicant_id,,,,
FIN-1044-1072,1,0.0,applicant_id,,,,
FIN-1044-1073,1,0.0,applicant_id,,,,
FIN-1044-1074,1,0.0,applicant_id,,,,
FIN-1044-1075,1,0.0,applicant_id,,,,
FIN-1046-1009,1,0.0,applicant_id,,,,
FIN-1046-1008,1,0.0,applicant_id,,,,
FIN-1044-1076,1,0.0,applicant_id,,,,
FIN-1046-1010,1,0.0,applicant_id,,,,
FIN-1044-1043,1,0.0,applicant_id,,,,
FIN-1046-1019,1,0.0,applicant_id,,,,
FIN-1044-1045,1,0.0,applicant_id,,,,
FIN-1044-1046,1,0.0,applicant_id,,,,
FIN-1044-1047,1,0.0,applicant_id,,,,
FIN-1044-1048,1,0.0,applicant_id,,,,
FIN-1044-1049,1,0.0,applicant_id,,,,
FIN-1046-1018,1,0.0,applicant_id,,,,
FIN-1044-1050,1,0.0,applicant_id,,,,
FIN-1044-1060,1,0.0,applicant_id,,,,
FIN-1046-1017,1,0.0,applicant_id,,,,
FIN-1046-1016,1,0.0,applicant_id,,,,
FIN-1044-1054,1,0.0,applicant_id,,,,
FIN-1046-1015,1,0.0,applicant_id,,,,
FIN-1044-1055,1,0.0,applicant_id,,,,
FIN-1044-1056,1,0.0,applicant_id,,,,
FIN-1044-1057,1,0.0,applicant_id,,,,
FIN-1044-1058,1,0.0,applicant_id,,,,
FIN-1046-1014,1,0.0,applicant_id,,,,
FIN-1044-1059,1,0.0,applicant_id,,,,
FIN-1044-1051,1,0.0,applicant_id,,,,
FIN-1044-1099,1,0.0,applicant_id,,,,
FIN-1044-1100,1,0.0,applicant_id,,,,
FIN-1044-1101,1,0.0,applicant_id,,,,
FIN-1044-1102,1,0.0,applicant_id,,,,
FIN-1044-1103,1,0.0,applicant_id,,,,
FIN-1046-1000,1,0.0,applicant_id,,,,
FIN-1044-1104,1,0.0,applicant_id,,,,
FIN-1044-1105,1,0.0,applicant_id,,,,
FIN-1044-1106,1,0.0,applicant_id,,,,
FIN-1044-1077,1,0.0,applicant_id,,,,
FIN-1044-1108,1,0.0,applicant_id,,,,
FIN-1044-1109,1,0.0,applicant_id,,,,
FIN-1044-1110,1,0.0,applicant_id,,,,
FIN-1044-1111,1,0.0,applicant_id,,,,
FIN-1045-1999,1,0.0,applicant_id,,,,
FIN-1044-1113,1,0.0,applicant_id,,,,
FIN-1045-1998,1,0.0,applicant_id,,,,
FIN-1044-1115,1,0.0,applicant_id,,,,
FIN-1044-1116,1,0.0,applicant_id,,,,
FIN-1044-1107,1,0.0,applicant_id,,,,
FIN-1046-1007,1,0.0,applicant_id,,,,
FIN-1044-1079,1,0.0,applicant_id,,,,
FIN-1046-1006,1,0.0,applicant_id,,,,
FIN-1044-1081,1,0.0,applicant_id,,,,
FIN-1044-1082,1,0.0,applicant_id,,,,
FIN-1046-1005,1,0.0,applicant_id,,,,
FIN-1044-1084,1,0.0,applicant_id,,,,
FIN-1044-1085,1,0.0,applicant_id,,,,
FIN-1044-1086,1,0.0,applicant_id,,,,
FIN-1044-1097,1,0.0,applicant_id,,,,
FIN-1044-1088,1,0.0,applicant_id,,,,
FIN-1044-1089,1,0.0,applicant_id,,,,
FIN-1044-1090,1,0.0,applicant_id,,,,
FIN-1044-1091,1,0.0,applicant_id,,,,
FIN-1046-1004,1,0.0,applicant_id,,,,
FIN-1046-1003,1,0.0,applicant_id,,,,
FIN-1044-1093,1,0.0,applicant_id,,,,
FIN-1046-1002,1,0.0,applicant_id,,,,
FIN-1044-1095,1,0.0,applicant_id,,,,
FIN-1044-1096,1,0.0,applicant_id,,,,
FIN-1044-1087,1,0.0,applicant_id,,,,
FIN-1043-1988,1,0.0,applicant_id,,,,
FIN-1043-1989,1,0.0,applicant_id,,,,
FIN-1046-1035,1,0.0,applicant_id,,,,
FIN-1043-1990,1,0.0,applicant_id,,,,
FIN-1043-1991,1,0.0,applicant_id,,,,
FIN-1043-1992,1,0.0,applicant_id,,,,
FIN-1046-1034,1,0.0,applicant_id,,,,
FIN-1043-1993,1,0.0,applicant_id,,,,
FIN-1043-1994,1,0.0,applicant_id,,,,
FIN-1046-1020,1,0.0,applicant_id,,,,
FIN-1043-1996,1,0.0,applicant_id,,,,
FIN-1043-1997,1,0.0,applicant_id,,,,
FIN-1046-1033,1,0.0,applicant_id,,,,
FIN-1043-1998,1,0.0,applicant_id,,,,
FIN-1043-1999,1,0.0,applicant_id,,,,
FIN-1044-1000,1,0.0,applicant_id,,,,
FIN-1044-1001,1,0.0,applicant_id,,,,
FIN-1044-1002,1,0.0,applicant_id,,,,
FIN-1044-1003,1,0.0,applicant_id,,,,
FIN-1043-1995,1,0.0,applicant_id,,,,
FIN-1043-1966,1,0.0,applicant_id,,,,
FIN-1046-1038,1,0.0,applicant_id,,,,
FIN-1043-1968,1,0.0,applicant_id,,,,
FIN-1043-1969,1,0.0,applicant_id,,,,
