applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,defaut_paiement,y_proba,y_pred,error_type,estimated_amount_xaf,estimated_cost_xaf
FIN-1014-1568,48,CMR,Artisanat,163300.0,36.0,0.499,789.0,1,,Urbain,2023-02-10,65000.0,65000.0,0.0,0.0,1.0,CapSud GNQ 28,cooperative,CMR,en_cours,504.0,694.0,0.0,0.0,0.0,1.0,0.0,0.0,312.0,,,,,,,0,0,0,,,0.0031948881789137,0.0,81650.0,0,0.39019302,0,TN_bon_client_accepte,65000.0,0.0
FIN-1037-1889,28,COG,Commerce,176500.0,41.0,0.152,510.0,1,,Peri-urbain,2025-12-02,485000.0,242500.0,0.0,0.0,2.0,AllianceFin GNQ 19,banque,CMR,rembourse,547.0,465.0,0.0,2.0,0.0,0.0,0.0,1.0,845.0,,,,,,,0,0,0,,,0.0011820330969267,0.0,88250.0,0,0.414321,0,TN_bon_client_accepte,242500.0,0.0
FIN-1018-1851,35,CMR,Agriculture,317100.0,11.0,0.475,473.0,3,64.1,Urbain,2025-06-13,530000.0,265000.0,0.0,0.0,2.0,FondasFin COG 23,microfinance,COG,rembourse,481.0,643.0,0.0,2.0,0.0,0.0,0.0,1.0,65.0,19.0,258100.0,159700.0,82.0,MTN,53.0,0,0,0,327.09669181827053,0.5036266162093976,0.0151515151515151,0.0,79275.0,0,0.47808427,0,TN_bon_client_accepte,265000.0,0.0
FIN-1011-1152,64,CMR,Commerce,1485100.0,26.0,0.199,701.0,3,,Urbain,2025-03-20,,,,,,,,,,,,,,,,,,,49.0,219900.0,162500.0,,ORANGE,7.0,0,0,0,,0.109420241061208,,0.0,371275.0,0,0.35671863,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1011-1897,48,CMR,Artisanat,53400.0,36.0,0.207,623.0,2,55.8,Urbain,2022-03-27,830000.0,276666.6666666667,0.0,0.0,3.0,ZenithMicro CAF 23,mobile_money,GAB,rembourse,573.0,1154.0,0.0,3.0,0.0,0.0,0.0,1.0,450.0,33.0,31700.0,24900.0,36.1,MTN,13.0,0,0,0,95.26996959911084,0.4662921348314606,0.0022172949002217,0.0,17800.0,0,0.4307422,0,TN_bon_client_accepte,276666.6666666667,0.0
FIN-1047-1110,67,CMR,Commerce,179800.0,116.0,0.441,448.0,0,43.0,Urbain,2024-08-16,1180000.0,590000.0,0.0,0.0,2.0,EsperoFin CAF 23,mobile_money,CMR,rembourse,600.0,107.0,0.0,2.0,0.0,0.0,0.0,1.0,289.0,22.0,135600.0,119400.0,45.1,ORANGE,74.0,0,1,0,194.7187139204876,0.664071190211346,0.0034482758620689,0.0,179800.0,0,0.49557453,0,TN_bon_client_accepte,590000.0,0.0
FIN-1047-1154,58,CMR,Agriculture,79300.0,74.0,0.423,330.0,1,,Urbain,2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,39650.0,0,0.5242643,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1038-1975,57,CAF,Commerce,153700.0,57.0,0.295,,1,68.9,Urbain,2025-03-05,,,,,,,,,,,,,,,,,,,14.0,48000.0,46100.0,28.0,MTN,3.0,1,0,0,38.816242111356935,0.2999349381912817,,0.0,76850.0,1,0.4994036,0,FN_defaut_non_detecte,311666.6666666667,187000.0
FIN-1013-1313,40,CAF,Agriculture,266200.0,61.0,0.171,796.0,0,71.7,Urbain,2024-08-22,195000.0,195000.0,0.0,0.0,1.0,AllianceFin TCD 33,cooperative,GAB,rembourse,485.0,182.0,0.0,1.0,0.0,0.0,0.0,1.0,74.0,,,,,,,0,1,0,,,0.0133333333333333,0.0,266200.0,0,0.3580655,0,TN_bon_client_accepte,195000.0,0.0
FIN-1003-1081,71,CMR,Commerce,113000.0,25.0,0.265,683.0,2,72.3,Urbain,2024-01-10,940000.0,313333.3333333333,12.0,114.0,3.0,KamoFin CMR 5,banque,COG,defaut,679.0,1132.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,53.0,19.0,28300.0,30200.0,25.7,MIXTE,5.0,0,0,0,46.04821835916101,0.2672566371681416,0.0185185185185185,0.0,37666.66666666666,0,0.3589753,0,TN_bon_client_accepte,313333.3333333333,0.0
FIN-1038-1075,24,CMR,Agriculture,154900.0,31.0,0.243,764.0,1,,Urbain,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,77450.0,0,0.35550675,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1045-1656,38,GAB,Artisanat,202300.0,116.0,0.285,336.0,1,37.7,Urbain,2025-08-31,770000.0,256666.66666666663,0.0,0.0,3.0,SolidaCredit GNQ 5,cooperative,CMR,rembourse,584.0,240.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,1488.0,,,,,,,0,0,0,,,0.0006715916722632,0.0,101150.0,0,0.4949964,0,TN_bon_client_accepte,256666.66666666663,0.0
FIN-1034-1272,49,GNQ,Commerce,124900.0,46.0,0.413,422.0,1,70.3,Urbain,2025-09-22,1195000.0,398333.3333333333,0.0,0.0,3.0,ZenithMicro CAF 23,mobile_money,GAB,rembourse,573.0,1154.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,713.0,37.0,261300.0,183600.0,42.0,ORANGE,35.0,0,0,0,150.5077954151566,1.4699759807846278,0.0014005602240896,0.0,62450.0,0,0.48909152,0,TN_bon_client_accepte,398333.3333333333,0.0
FIN-1002-1987,56,GAB,Commerce,134400.0,0.0,0.435,,2,53.6,Peri-urbain,2025-10-25,,,,,,,,,,,,,,,,,,,45.0,33200.0,25400.0,83.8,ORANGE,48.0,1,0,0,326.1345409816705,0.1889880952380952,,0.0,44800.0,0,0.5681545,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1021-1203,23,GAB,Artisanat,298300.0,104.0,0.252,381.0,2,31.2,Urbain,2022-01-22,,,,,,,,,,,,,,,,,,,18.0,28900.0,21200.0,77.2,MTN,70.0,0,0,0,329.0788865075896,0.0710693932282936,,0.0,99433.33333333331,0,0.49224126,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1046-1479,41,CMR,Commerce,56000.0,102.0,0.251,370.0,0,71.2,Urbain,2024-01-28,1255000.0,627500.0,0.0,0.0,2.0,SolidaCredit CMR 14,mobile_money,CMR,en_cours,689.0,231.0,0.0,0.0,0.0,2.0,0.0,0.0,182.0,,,,,,,0,1,0,,,0.0054644808743169,0.0,56000.0,0,0.5385307,1,FP_bon_client_refuse,627500.0,50200.0
FIN-1042-1925,56,CMR,Commerce,317900.0,15.0,0.156,664.0,0,78.4,Urbain,2023-03-01,185000.0,185000.0,0.0,0.0,1.0,SolidaCredit GAB 4,mobile_money,GAB,rembourse,479.0,650.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,43.0,55000.0,37500.0,88.0,ORANGE,31.0,0,1,0,304.984759446376,0.1179616231519345,0.010752688172043,0.0,317900.0,0,0.35727498,0,TN_bon_client_accepte,185000.0,0.0
FIN-1020-1537,30,CMR,Service,548000.0,88.0,1.821,821.0,0,53.3,Urbain,2023-03-14,1240000.0,1240000.0,0.0,0.0,1.0,KamoFin CMR 10,banque,GNQ,rembourse,454.0,1004.0,0.0,1.0,0.0,0.0,0.0,1.0,215.0,44.0,44600.0,32700.0,89.1,MTN,56.0,0,1,0,360.2358679640584,0.0596715328467153,0.0046296296296296,0.821,548000.0,0,0.52938884,1,FP_bon_client_refuse,1240000.0,99200.0
FIN-1015-1142,72,CMR,Agriculture,30000.0,102.0,0.2,,2,66.9,Rural,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,10000.0,0,0.5179011,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1023-1706,54,CMR,Agriculture,69000.0,33.0,0.448,471.0,0,61.8,Urbain,2022-02-27,415000.0,207500.0,0.0,0.0,2.0,SolidaCredit COG 32,microfinance,COG,rembourse,668.0,1033.0,0.0,1.0,0.0,1.0,0.0,0.5,557.0,20.0,27700.0,24600.0,80.3,MTN,64.0,0,1,0,335.20329777261963,0.3565217391304348,0.0017921146953405,0.0,69000.0,0,0.5299189,1,FP_bon_client_refuse,207500.0,16600.0
FIN-1040-1455,49,CMR,Commerce,62800.0,115.0,0.434,,3,87.2,Urbain,2023-06-12,,,,,,,,,,,,,,,,,,,15.0,160900.0,86900.0,60.4,MTN,25.0,1,0,0,196.7890308964975,1.3837579617834397,,0.0,15700.0,1,0.5616128,1,TP_defaut_detecte,311666.6666666667,0.0
FIN-1048-1305,35,GNQ,Commerce,170300.0,,0.164,354.0,0,29.0,Rural,2023-03-14,260000.0,260000.0,7.0,2.0,1.0,NovaMoney GAB 34,mobile_money,GAB,defaut,646.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,554.0,7.0,39700.0,38200.0,26.1,ORANGE,64.0,0,1,1,108.95150774427611,0.2243100411039342,0.0018018018018018,0.0,170300.0,1,0.494668,0,FN_defaut_non_detecte,260000.0,156000.0
FIN-1042-1953,59,CAF,Commerce,241100.0,69.0,0.617,,0,,Urbain,2024-09-25,895000.0,447500.0,0.0,0.0,2.0,AfriFin TCD 35,microfinance,CMR,en_cours,481.0,145.0,0.0,0.0,0.0,2.0,0.0,0.0,438.0,,,,,,,1,1,0,,,0.0022779043280182,0.0,241100.0,1,0.64591694,1,TP_defaut_detecte,447500.0,0.0
FIN-1020-1456,46,TCD,Commerce,310000.0,61.0,0.198,528.0,1,27.9,Urbain,2022-12-03,200000.0,200000.0,0.0,0.0,1.0,ProximaCredit CMR 42,cooperative,CMR,rembourse,609.0,171.0,0.0,1.0,0.0,0.0,0.0,1.0,975.0,49.0,168200.0,93200.0,81.6,MIXTE,51.0,0,0,0,322.4214874362445,0.3006451612903226,0.0010245901639344,0.0,155000.0,0,0.4189768,0,TN_bon_client_accepte,200000.0,0.0
FIN-1015-1058,23,TCD,Commerce,207300.0,95.0,0.324,510.0,3,39.2,Urbain,2025-09-29,3630000.0,907500.0,0.0,0.0,4.0,BarakaCredit TCD 5,cooperative,COG,rembourse,522.0,175.0,0.0,3.0,0.0,1.0,0.0,0.75,542.0,48.0,43100.0,35900.0,79.7,ORANGE,74.0,0,0,0,344.10380264884395,0.1731789676796912,0.001841620626151,0.0,51825.0,0,0.41921628,0,TN_bon_client_accepte,907500.0,0.0
FIN-1005-1234,19,COG,Artisanat,75300.0,111.0,0.623,327.0,2,,Urbain,2024-10-23,550000.0,183333.3333333333,0.0,0.0,3.0,CreditPop GAB 17,microfinance,CMR,en_cours,694.0,634.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,487.0,,,,,,,0,0,0,,,0.0020491803278688,0.0,25100.0,0,0.6812193,1,FP_bon_client_refuse,183333.3333333333,14666.666666666666
FIN-1027-1879,64,CMR,Commerce,60300.0,46.0,0.162,670.0,0,,Rural,2023-03-19,105000.0,105000.0,5.0,111.0,1.0,AllianceFin GAB 15,banque,CMR,restructure,653.0,1100.0,0.0,0.0,1.0,0.0,0.0,0.0,932.0,14.0,37300.0,38500.0,41.2,MTN,68.0,0,1,0,174.44518798940712,0.6384742951907131,0.0010718113612004,0.0,60300.0,0,0.42093745,0,TN_bon_client_accepte,105000.0,0.0
FIN-1026-1463,28,GNQ,Agriculture,92400.0,0.0,0.18,828.0,1,,Urbain,2022-01-06,195000.0,195000.0,0.0,0.0,1.0,NovaMoney CAF 29,cooperative,GAB,rembourse,643.0,399.0,0.0,1.0,0.0,0.0,0.0,1.0,385.0,,,,,,,0,0,0,,,0.0025906735751295,0.0,46200.0,0,0.40781128,0,TN_bon_client_accepte,195000.0,0.0
FIN-1039-1482,61,CAF,Commerce,50200.0,115.0,0.154,,2,29.8,Rural,2024-02-01,1620000.0,540000.0,0.0,0.0,3.0,SolidaCredit GAB 9,banque,CMR,rembourse,493.0,125.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,123.0,40.0,75400.0,46700.0,82.8,MIXTE,50.0,1,0,0,325.5551623895741,0.9302788844621512,0.0080645161290322,0.0,16733.333333333332,0,0.5842524,1,FP_bon_client_refuse,540000.0,43200.0
FIN-1002-1377,66,GAB,Artisanat,264600.0,57.0,0.535,336.0,0,40.0,Urbain,2024-12-04,1810000.0,452500.0,0.0,0.0,4.0,ZenithMicro COG 4,mobile_money,COG,en_cours,662.0,697.0,0.0,3.0,0.0,1.0,0.0,0.75,415.0,34.0,52700.0,41900.0,92.6,MTN,34.0,0,1,0,329.2252304939197,0.1583522297808012,0.0024038461538461,0.0,264600.0,0,0.65628767,1,FP_bon_client_refuse,452500.0,36200.0
FIN-1006-1552,28,CAF,Commerce,30000.0,63.0,0.299,618.0,2,,Urbain,2022-08-31,,,,,,,,,,,,,,,,,,,17.0,66900.0,43500.0,73.9,CAMTEL,49.0,0,0,0,289.09850010114,1.45,,0.0,10000.0,0,0.42894545,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1022-1230,21,COG,Artisanat,278100.0,116.0,0.273,,0,,Rural,2024-07-21,1790000.0,447500.0,22.0,101.0,4.0,FondasFin CAF 12,microfinance,CMR,defaut,677.0,1181.0,3.0,0.0,1.0,0.0,0.75,0.0,194.0,15.0,48100.0,42800.0,8.3,MTN,83.0,1,1,0,36.7757794303995,0.1539014742898238,0.0051282051282051,0.0,278100.0,0,0.48471624,0,TN_bon_client_accepte,447500.0,0.0
FIN-1027-1118,66,COG,Commerce,233200.0,67.0,0.144,424.0,3,,Rural,2023-03-26,205000.0,205000.0,0.0,0.0,1.0,PretRapide GAB 33,cooperative,CMR,rembourse,523.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0,512.0,23.0,87800.0,70100.0,72.2,MIXTE,12.0,0,0,0,185.18934360872296,0.3006003430531732,0.0019493177387914,0.0,58300.0,0,0.49296442,0,TN_bon_client_accepte,205000.0,0.0
FIN-1025-1073,33,GAB,Service,,4.0,0.464,598.0,1,,Urbain,2025-02-13,1020000.0,1020000.0,1.0,105.0,1.0,KamoFin GAB 24,microfinance,GAB,defaut,715.0,492.0,1.0,0.0,0.0,0.0,1.0,0.0,1566.0,7.0,22500.0,26700.0,79.3,ORANGE,40.0,0,0,0,294.48626488965164,,0.0006381620931716,0.0,,0,0.38519165,0,TN_bon_client_accepte,1020000.0,0.0
FIN-1006-1841,22,GNQ,Commerce,1122900.0,43.0,0.341,441.0,0,81.4,Peri-urbain,2022-12-03,,,,,,,,,,,,,,,,,,,41.0,69500.0,45900.0,68.4,MIXTE,55.0,0,1,0,275.33405564628424,0.0408763024312049,,0.0,1122900.0,1,0.4885136,0,FN_defaut_non_detecte,311666.6666666667,187000.0
FIN-1017-1655,20,COG,Agriculture,81000.0,23.0,0.517,500.0,2,66.5,Peri-urbain,2024-02-02,280000.0,140000.0,6.0,68.0,2.0,EsperoFin CMR 32,banque,CMR,defaut,606.0,532.0,2.0,0.0,0.0,0.0,1.0,0.0,509.0,,,,,,,0,0,0,,,0.0019607843137254,0.0,27000.0,1,0.6145766,1,TP_defaut_detecte,140000.0,0.0
FIN-1030-1319,71,COG,Elevage,678400.0,16.0,0.485,646.0,0,67.0,Peri-urbain,2025-09-04,1965000.0,491250.0,17.0,101.0,4.0,AllianceFin CMR 39,banque,GNQ,defaut,695.0,253.0,4.0,0.0,0.0,0.0,1.0,0.0,978.0,14.0,181400.0,163000.0,17.1,MTN,64.0,0,1,0,71.3820223152154,0.2402712264150943,0.0010214504596527,0.0,678400.0,0,0.39160046,0,TN_bon_client_accepte,491250.0,0.0
FIN-1022-1468,57,CMR,Artisanat,236300.0,,0.301,304.0,0,26.3,Urbain,2023-04-14,,,,,,,,,,,,,,,,,,,50.0,42600.0,37600.0,97.5,ORANGE,62.0,0,1,1,403.9556358231744,0.1591197630131189,,0.0,236300.0,0,0.49958456,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1010-1534,23,CMR,Artisanat,294100.0,5.0,0.531,330.0,2,45.2,Peri-urbain,2022-07-25,,,,,,,,,,,,,,,,,,,7.0,58300.0,63300.0,25.0,MTN,24.0,0,0,0,80.47189562170502,0.2152329139748384,,0.0,98033.33333333331,0,0.7061227,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1045-1428,46,CMR,Commerce,32800.0,1.0,0.274,394.0,3,43.1,Urbain,2022-09-25,155000.0,155000.0,0.0,0.0,1.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,1.0,0.0,0.0,0.0,1.0,462.0,29.0,26900.0,19600.0,63.4,MTN,74.0,0,0,0,273.7287463982021,0.5975609756097561,0.0021598272138228,0.0,8200.0,0,0.58300245,1,FP_bon_client_refuse,155000.0,12400.0
FIN-1041-1626,29,GAB,Service,138400.0,19.0,1.498,381.0,0,,Urbain,2024-11-12,,,,,,,,,,,,,,,,,,,19.0,16700.0,14100.0,95.6,MTN,65.0,0,1,0,400.5309933377262,0.101878612716763,,0.498,138400.0,1,0.67921734,1,TP_defaut_detecte,311666.6666666667,0.0
FIN-1016-1585,37,CMR,Commerce,38600.0,0.0,0.311,720.0,2,,Rural,2022-10-21,,,,,,,,,,,,,,,,,,,45.0,26600.0,17300.0,81.8,ORANGE,61.0,0,0,0,337.5995926966885,0.4481865284974093,,0.0,12866.666666666666,0,0.47297335,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1042-1890,26,GAB,Service,65400.0,68.0,0.538,752.0,2,10.2,Peri-urbain,2025-04-07,730000.0,365000.0,0.0,0.0,2.0,BarakaCredit GNQ 37,cooperative,CMR,rembourse,527.0,897.0,0.0,2.0,0.0,0.0,0.0,1.0,832.0,29.0,53000.0,40800.0,53.2,ORANGE,61.0,0,0,0,219.5635492843989,0.6238532110091743,0.0012004801920768,0.0,21800.0,0,0.58830506,1,FP_bon_client_refuse,365000.0,29200.0
FIN-1013-1539,68,TCD,Agriculture,522000.0,45.0,0.181,475.0,1,,Peri-urbain,2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,261000.0,0,0.46015707,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1041-1448,43,COG,Service,88100.0,0.0,0.403,664.0,0,64.5,Peri-urbain,2025-08-28,3060000.0,765000.0,0.0,0.0,4.0,ZenithMicro GNQ 38,banque,CAF,rembourse,661.0,486.0,0.0,3.0,0.0,1.0,0.0,0.75,861.0,26.0,71800.0,47800.0,75.4,ORANGE,16.0,0,1,0,213.62428614183872,0.5425652667423383,0.0011600928074245,0.0,88100.0,0,0.44140774,0,TN_bon_client_accepte,765000.0,0.0
FIN-1032-1580,69,COG,Commerce,145900.0,101.0,0.301,844.0,0,16.2,Peri-urbain,2023-06-11,500000.0,250000.0,0.0,0.0,2.0,PretRapide GNQ 24,banque,GAB,rembourse,456.0,868.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,13.0,123100.0,61700.0,73.5,ORANGE,23.0,0,1,0,233.586956530574,0.4228923920493488,0.0526315789473684,0.0,145900.0,0,0.36071143,0,TN_bon_client_accepte,250000.0,0.0
FIN-1018-1550,41,COG,Agriculture,146900.0,88.0,0.517,,2,85.1,Peri-urbain,2024-05-24,1850000.0,462500.0,0.0,0.0,4.0,KamoFin COG 3,microfinance,CMR,en_cours,458.0,961.0,0.0,3.0,0.0,1.0,0.0,0.75,17.0,21.0,176900.0,132500.0,91.9,MIXTE,53.0,1,0,0,366.5876338792568,0.9019741320626276,0.0555555555555555,0.0,48966.66666666666,0,0.6337394,1,FP_bon_client_refuse,462500.0,37000.0
FIN-1020-1784,47,GAB,Commerce,75200.0,84.0,0.391,,2,29.9,Urbain,2023-05-02,1845000.0,615000.0,0.0,0.0,3.0,FondasFin CAF 12,microfinance,CMR,rembourse,677.0,1181.0,0.0,3.0,0.0,0.0,0.0,1.0,295.0,20.0,202500.0,111000.0,75.3,MTN,28.0,1,0,0,253.5573759979815,1.476063829787234,0.0033783783783783,0.0,25066.666666666668,0,0.57694924,1,FP_bon_client_refuse,615000.0,49200.0
FIN-1008-1034,21,CMR,Commerce,118800.0,83.0,0.573,727.0,0,78.7,Rural,2025-11-03,1095000.0,273750.0,0.0,0.0,4.0,EsperoFin COG 12,banque,TCD,en_cours,491.0,574.0,0.0,3.0,0.0,1.0,0.0,0.75,1250.0,21.0,60900.0,54200.0,92.0,MTN,6.0,0,1,0,179.02373371308883,0.4562289562289562,0.0007993605115907,0.0,118800.0,0,0.5440542,1,FP_bon_client_refuse,273750.0,21900.0
FIN-1041-1057,42,CMR,Service,223600.0,12.0,0.259,443.0,5,,Peri-urbain,2024-02-28,340000.0,170000.0,5.0,91.0,2.0,AfriFin COG 37,microfinance,GAB,defaut,513.0,23.0,1.0,0.0,1.0,0.0,0.5,0.0,519.0,12.0,19600.0,20200.0,20.7,ORANGE,5.0,0,0,0,37.08942101302074,0.090339892665474,0.0019230769230769,0.0,37266.66666666666,1,0.6026272,1,TP_defaut_detecte,170000.0,0.0
FIN-1022-1910,42,GAB,Agriculture,61300.0,4.0,0.076,710.0,0,93.8,Urbain,2024-06-10,2740000.0,685000.0,9.0,116.0,4.0,FondasFin COG 6,banque,TCD,restructure,462.0,116.0,3.0,0.0,1.0,0.0,0.75,0.0,76.0,14.0,45000.0,52800.0,5.3,ORANGE,1.0,0,1,0,3.6736800569677097,0.8613376835236541,0.0129870129870129,0.0,61300.0,0,0.46398625,0,TN_bon_client_accepte,685000.0,0.0
FIN-1049-1068,49,CAF,Commerce,175900.0,68.0,0.199,844.0,1,16.0,Urbain,2025-06-28,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,87950.0,0,0.3534435,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1020-1596,72,TCD,Commerce,280700.0,117.0,0.094,657.0,1,,Peri-urbain,2025-10-29,1025000.0,512500.0,0.0,0.0,2.0,CapSud COG 36,microfinance,CAF,rembourse,480.0,309.0,0.0,1.0,0.0,1.0,0.0,0.5,941.0,38.0,69900.0,60700.0,80.9,MTN,50.0,0,0,0,318.084693687398,0.2162451015318846,0.0010615711252653,0.0,140350.0,0,0.3559694,0,TN_bon_client_accepte,512500.0,0.0
FIN-1020-1538,62,GAB,Artisanat,157700.0,47.0,0.232,,1,73.4,Urbain,2024-04-02,605000.0,201666.66666666663,0.0,0.0,3.0,KamoFin COG 3,microfinance,CMR,en_cours,458.0,961.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,179.0,52.0,53600.0,42800.0,63.9,MTN,83.0,1,0,0,283.1291934460877,0.2714013950538998,0.0055555555555555,0.0,78850.0,0,0.4835981,0,TN_bon_client_accepte,201666.66666666663,0.0
FIN-1018-1951,56,CMR,Artisanat,77700.0,61.0,0.142,445.0,1,55.3,Rural,2023-03-11,1140000.0,570000.0,0.0,0.0,2.0,KamoFin CMR 5,banque,COG,rembourse,679.0,1132.0,0.0,2.0,0.0,0.0,0.0,1.0,188.0,47.0,210300.0,177800.0,62.2,ORANGE,83.0,0,0,0,275.5968048880541,2.2882882882882885,0.0052910052910052,0.0,38850.0,0,0.5437494,1,FP_bon_client_refuse,570000.0,45600.0
FIN-1020-1641,66,GNQ,Elevage,163700.0,42.0,0.109,378.0,1,30.6,Peri-urbain,2023-05-28,195000.0,97500.0,0.0,0.0,2.0,AfriFin GNQ 22,microfinance,CMR,rembourse,650.0,205.0,0.0,1.0,0.0,1.0,0.0,0.5,218.0,29.0,53500.0,46300.0,80.9,CAMTEL,77.0,0,0,0,352.457744079188,0.2828344532681734,0.0045662100456621,0.0,81850.0,0,0.49574533,0,TN_bon_client_accepte,97500.0,0.0
FIN-1013-1270,52,CMR,Artisanat,517600.0,114.0,0.036,669.0,1,72.7,Urbain,2024-07-30,,,,,,,,,,,,,,,,,,,51.0,29700.0,24200.0,57.4,ORANGE,55.0,0,0,0,231.0551870481976,0.0467542503863987,,0.0,258800.0,1,0.35600993,0,FN_defaut_non_detecte,311666.6666666667,187000.0
FIN-1017-1514,56,GAB,Commerce,358600.0,15.0,0.243,849.0,1,57.2,Rural,2024-09-29,,,,,,,,,,,,,,,,,,,50.0,59900.0,38900.0,61.4,ORANGE,21.0,0,0,0,189.79000663620064,0.1084774121583937,,0.0,179300.0,0,0.35476547,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1028-1941,60,CMR,Service,67300.0,86.0,0.044,,1,54.3,Peri-urbain,2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,33650.0,0,0.5598668,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1012-1022,53,CMR,Commerce,80100.0,57.0,0.66,641.0,4,,Rural,2023-01-11,160000.0,80000.0,0.0,0.0,2.0,SolidaCredit GNQ 5,cooperative,CMR,rembourse,584.0,240.0,0.0,2.0,0.0,0.0,0.0,1.0,29.0,59.0,78700.0,55700.0,60.1,MTN,76.0,0,0,0,261.06270585340644,0.6953807740324595,0.0333333333333333,0.0,16020.0,0,0.6205637,1,FP_bon_client_refuse,80000.0,6400.0
FIN-1031-1084,39,CMR,Agriculture,171400.0,57.0,0.452,787.0,2,,Urbain,2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,57133.333333333336,0,0.35550675,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1014-1894,65,CMR,Agriculture,97500.0,1.0,0.248,389.0,2,,Peri-urbain,2024-01-25,520000.0,260000.0,0.0,0.0,2.0,ProximaCredit CMR 42,cooperative,CMR,rembourse,609.0,171.0,0.0,2.0,0.0,0.0,0.0,1.0,240.0,31.0,132800.0,72400.0,88.6,MIXTE,25.0,0,0,0,288.6673532687033,0.7425641025641025,0.0041493775933609,0.0,32500.0,0,0.5769146,1,FP_bon_client_refuse,260000.0,20800.0
FIN-1006-1126,56,CMR,Agriculture,296400.0,109.0,0.229,,0,72.0,Urbain,2022-07-11,470000.0,235000.0,9.0,97.0,2.0,AfriFin CMR 3,mobile_money,CMR,defaut,674.0,1143.0,2.0,0.0,0.0,0.0,1.0,0.0,145.0,,,,,,,1,1,0,,,0.0068493150684931,0.0,296400.0,0,0.50081974,1,FP_bon_client_refuse,235000.0,18800.0
FIN-1045-1992,68,TCD,Commerce,866600.0,23.0,0.165,350.0,2,40.0,Peri-urbain,2025-11-10,1900000.0,633333.3333333334,0.0,0.0,3.0,ProximaCredit GAB 16,microfinance,CMR,en_cours,471.0,1175.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,250.0,24.0,130900.0,67300.0,46.0,ORANGE,30.0,0,0,0,157.96341140631674,0.0776598199861527,0.0039840637450199,0.0,288866.6666666667,0,0.5002878,1,FP_bon_client_refuse,633333.3333333334,50666.66666666667
