applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois
FIN-1047-1165,74,CAF,Artisanat,55300.0,113.0,0.232,588.0,0,73.1,Peri-urbain,2024-05-27,0,860000.0,430000.0,8.0,84.0,2.0,MicroFin TCD 15,microfinance,CMR,defaut,448.0,150.0,2.0,0.0,0.0,0.0,1.0,0.0,849.0,3.0,44000.0,49500.0,29.7,MTN,73.0
FIN-1022-1362,61,CMR,Commerce,394100.0,0.0,0.333,698.0,1,33.5,Urbain,2024-05-27,0,1525000.0,1525000.0,0.0,0.0,1.0,KamoFin COG 3,microfinance,CMR,rembourse,458.0,961.0,0.0,1.0,0.0,0.0,0.0,1.0,950.0,25.0,156800.0,87500.0,52.4,MTN,47.0
FIN-1016-1030,64,TCD,Agriculture,813200.0,119.0,0.264,,4,,Urbain,2024-05-27,1,1450000.0,725000.0,0.0,0.0,2.0,ZenithMicro CAF 31,mobile_money,CMR,en_cours,516.0,645.0,0.0,1.0,0.0,1.0,0.0,0.5,379.0,22.0,127600.0,68600.0,33.7,ORANGE,73.0
FIN-1039-1808,26,TCD,Agriculture,805200.0,22.0,0.391,603.0,2,83.7,Rural,2024-05-27,0,370000.0,185000.0,0.0,0.0,2.0,AfriFin GAB 28,banque,CMR,en_cours,648.0,425.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,33.0,49500.0,34900.0,52.2,ORANGE,65.0
FIN-1012-1006,20,CMR,Artisanat,348200.0,9.0,0.136,627.0,3,,Urbain,2024-05-27,0,,,,,,,,,,,,,,,,,,,22.0,82000.0,62100.0,70.4,MTN,71.0
FIN-1026-1246,41,CMR,Agriculture,151100.0,20.0,0.313,490.0,1,81.3,Urbain,2024-05-27,1,,,,,,,,,,,,,,,,,,,52.0,32400.0,25600.0,93.8,MIXTE,44.0
FIN-1021-1647,48,CMR,Commerce,,112.0,0.026,,3,52.3,Rural,2024-05-27,0,590000.0,196666.66666666663,0.0,0.0,3.0,CapSud GNQ 22,mobile_money,CMR,rembourse,613.0,367.0,0.0,3.0,0.0,0.0,0.0,1.0,441.0,,,,,,
FIN-1000-1633,54,CMR,Commerce,234900.0,0.0,0.232,328.0,1,,Urbain,2024-05-27,1,,,,,,,,,,,,,,,,,,,8.0,69200.0,51300.0,88.3,MIXTE,52.0
FIN-1024-1857,49,CMR,Artisanat,640700.0,47.0,0.517,,0,77.7,Urbain,2024-05-27,0,300000.0,300000.0,0.0,0.0,1.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,,,,,,
FIN-1006-1682,39,GAB,Agriculture,51200.0,35.0,0.251,636.0,5,,Urbain,2024-05-27,0,525000.0,525000.0,0.0,0.0,1.0,SolidaCredit GAB 4,mobile_money,GAB,rembourse,479.0,650.0,0.0,1.0,0.0,0.0,0.0,1.0,589.0,22.0,309200.0,199500.0,73.9,MTN,33.0
FIN-1041-1284,64,TCD,Elevage,178700.0,52.0,0.271,554.0,2,78.7,Peri-urbain,2024-05-27,0,810000.0,810000.0,0.0,0.0,1.0,CreditPop CMR 25,microfinance,CAF,rembourse,556.0,407.0,0.0,1.0,0.0,0.0,0.0,1.0,383.0,,,,,,
FIN-1045-1274,27,CMR,Artisanat,732000.0,1.0,0.167,711.0,0,27.2,Peri-urbain,2024-05-28,0,285000.0,285000.0,0.0,0.0,1.0,ZenithMicro CAF 27,microfinance,CMR,en_cours,514.0,307.0,0.0,0.0,0.0,1.0,0.0,0.0,708.0,,,,,,
FIN-1019-1437,46,GAB,Commerce,109800.0,31.0,0.667,755.0,0,68.8,Urbain,2024-05-28,0,400000.0,400000.0,0.0,0.0,1.0,AllianceFin GNQ 19,banque,CMR,rembourse,547.0,465.0,0.0,1.0,0.0,0.0,0.0,1.0,247.0,57.0,54600.0,35200.0,76.1,ORANGE,19.0
FIN-1012-1526,60,COG,Agriculture,253500.0,79.0,0.275,801.0,1,84.9,Peri-urbain,2024-05-28,1,95000.0,95000.0,0.0,0.0,1.0,KamoFin GNQ 23,mobile_money,CMR,rembourse,508.0,1041.0,0.0,1.0,0.0,0.0,0.0,1.0,1242.0,,,,,,
FIN-1004-1215,64,CMR,Agriculture,33000.0,90.0,0.428,308.0,3,58.4,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,36.0,162400.0,121700.0,86.7,MTN,75.0
FIN-1036-1079,57,GAB,Service,222700.0,0.0,0.38,702.0,1,85.4,Urbain,2024-05-28,0,85000.0,85000.0,0.0,0.0,1.0,CreditPop GNQ 43,microfinance,GNQ,rembourse,559.0,782.0,0.0,1.0,0.0,0.0,0.0,1.0,675.0,27.0,85000.0,46300.0,69.7,MTN,18.0
FIN-1034-1575,54,GAB,Commerce,720400.0,,0.493,430.0,2,,Semi-urbain,2024-05-28,0,380000.0,380000.0,0.0,0.0,1.0,ProximaCredit GNQ 41,banque,CMR,rembourse,578.0,744.0,0.0,1.0,0.0,0.0,0.0,1.0,621.0,20.0,89400.0,77900.0,75.9,MTN,80.0
FIN-1049-1416,59,GAB,Service,76700.0,61.0,0.378,443.0,3,,Urbain,2024-05-28,0,2090000.0,696666.6666666666,0.0,0.0,3.0,ProximaCredit GAB 7,cooperative,TCD,rembourse,691.0,1130.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,219.0,52.0,32700.0,17200.0,74.4,ORANGE,61.0
FIN-1024-1581,51,CMR,Commerce,72500.0,1.0,0.251,383.0,2,,Urbain,2024-05-28,0,115000.0,115000.0,5.0,59.0,1.0,SolidaCredit GAB 18,banque,GAB,defaut,453.0,557.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,15.0,47100.0,41800.0,35.1,ORANGE,55.0
FIN-1045-1658,34,CMR,Service,63300.0,60.0,0.188,630.0,2,35.7,Urbain,2024-05-28,0,530000.0,265000.0,0.0,0.0,2.0,NovaMoney CMR 14,banque,COG,rembourse,533.0,709.0,0.0,1.0,0.0,1.0,0.0,0.5,527.0,55.0,48300.0,31400.0,77.1,MTN,46.0
FIN-1033-1510,51,COG,Agriculture,,116.0,0.116,,1,,Rural,2024-05-28,0,100000.0,50000.0,0.0,0.0,2.0,SolidaCredit GAB 36,microfinance,CMR,en_cours,590.0,630.0,0.0,0.0,0.0,2.0,0.0,0.0,716.0,10.0,123100.0,71600.0,98.2,ORANGE,78.0
FIN-1034-1489,52,CMR,Elevage,60400.0,100.0,0.343,,1,79.0,Urbain,2024-05-28,1,1060000.0,353333.3333333333,0.0,0.0,3.0,AllianceFin COG 30,microfinance,CMR,rembourse,482.0,296.0,0.0,3.0,0.0,0.0,0.0,1.0,280.0,27.0,57200.0,50800.0,92.1,MIXTE,29.0
FIN-1015-1131,72,CMR,Commerce,162600.0,0.0,0.22,365.0,3,81.8,Peri-urbain,2024-05-28,0,425000.0,425000.0,0.0,0.0,1.0,ZenithMicro CAF 27,microfinance,CMR,rembourse,514.0,307.0,0.0,1.0,0.0,0.0,0.0,1.0,781.0,15.0,73900.0,45300.0,78.2,MTN,22.0
FIN-1048-1051,34,GAB,Artisanat,68800.0,22.0,0.26,,1,,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,17.0,166200.0,172600.0,27.6,MTN,33.0
FIN-1020-1778,73,CMR,Service,258600.0,84.0,0.415,709.0,2,51.6,Urbain,2024-05-28,0,880000.0,293333.3333333333,0.0,0.0,3.0,KamoFin GNQ 23,mobile_money,CMR,rembourse,508.0,1041.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,690.0,20.0,75300.0,38200.0,62.6,MTN,44.0
FIN-1027-1400,57,CMR,Pastoral,229600.0,65.0,0.361,432.0,3,64.5,Peri-urbain,2024-05-28,0,85000.0,85000.0,0.0,0.0,1.0,NovaMoney CMR 14,banque,COG,en_cours,533.0,709.0,0.0,0.0,0.0,1.0,0.0,0.0,968.0,49.0,61800.0,41100.0,85.6,MIXTE,19.0
FIN-1009-1229,52,CMR,Artisanat,605800.0,64.0,0.423,,1,60.5,Rural,2024-05-28,0,325000.0,325000.0,0.0,0.0,1.0,AllianceFin GNQ 27,microfinance,COG,rembourse,548.0,63.0,0.0,1.0,0.0,0.0,0.0,1.0,451.0,21.0,58500.0,30400.0,73.3,MTN,23.0
FIN-1024-1552,34,TCD,Elevage,,97.0,0.214,535.0,2,24.6,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,14.0,102100.0,107200.0,24.3,MTN,9.0
FIN-1041-1724,31,CMR,Service,337100.0,75.0,0.37,418.0,0,,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1005-1526,57,CMR,Commerce,39800.0,19.0,0.556,638.0,2,54.9,Urbain,2024-05-28,0,825000.0,412500.0,0.0,0.0,2.0,ZenithMicro COG 8,banque,CAF,rembourse,500.0,369.0,0.0,2.0,0.0,0.0,0.0,1.0,342.0,19.0,41600.0,29200.0,67.8,MTN,84.0
FIN-1034-1978,72,CMR,Service,220800.0,20.0,0.526,522.0,1,56.7,Urbain,2024-05-28,1,325000.0,162500.0,9.0,51.0,2.0,MicroFin GNQ 42,microfinance,COG,restructure,605.0,1083.0,1.0,0.0,1.0,0.0,0.5,0.0,1034.0,8.0,30000.0,26700.0,13.5,ORANGE,72.0
FIN-1028-1330,63,CMR,Commerce,381800.0,107.0,2.957,,2,82.7,Campagne,2024-05-28,0,755000.0,251666.66666666663,0.0,0.0,3.0,AllianceFin COG 41,cooperative,CMR,en_cours,622.0,467.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,7.0,48.0,61200.0,43900.0,85.1,MTN,73.0
FIN-1007-1124,57,CMR,Service,398400.0,66.0,0.238,364.0,1,56.9,Peri-urbain,2024-05-28,0,985000.0,328333.3333333333,0.0,0.0,3.0,KamoFin GNQ 23,microfinance,CMR,en_cours,529.0,1025.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,185.0,,,,,,
FIN-1026-1540,66,CAF,Commerce,,16.0,0.245,773.0,4,50.8,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,6.0,93200.0,96200.0,39.8,MTN,16.0
FIN-1010-1751,59,CMR,Commerce,89900.0,39.0,0.172,377.0,4,49.5,Peri-urbain,2024-05-28,1,340000.0,113333.33333333331,0.0,0.0,3.0,AfriFin CAF 21,microfinance,GAB,rembourse,599.0,1054.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,29.0,30.0,162000.0,128700.0,35.8,MTN,45.0
FIN-1040-1069,33,CMR,Agriculture,152500.0,55.0,0.32,630.0,3,33.0,Peri-urbain,2024-05-28,0,2205000.0,735000.0,0.0,0.0,3.0,ProximaCredit TCD 8,banque,TCD,rembourse,521.0,32.0,0.0,3.0,0.0,0.0,0.0,1.0,397.0,45.0,133700.0,81400.0,62.9,ORANGE,82.0
FIN-1001-1634,67,GNQ,Artisanat,738400.0,46.0,0.658,529.0,1,57.7,Peri-urbain,2024-05-28,0,2555000.0,851666.6666666666,0.0,0.0,3.0,EsperoFin TCD 10,mobile_money,CMR,rembourse,512.0,420.0,0.0,3.0,0.0,0.0,0.0,1.0,206.0,8.0,136400.0,116000.0,93.3,MTN,29.0
FIN-1034-1664,68,CMR,Artisanat,162200.0,11.0,0.441,553.0,0,17.8,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1036-1996,46,TCD,Commerce,275300.0,52.0,0.277,509.0,1,38.0,Peri-urbain,2024-05-28,0,1195000.0,398333.3333333333,0.0,0.0,3.0,KamoFin CAF 48,microfinance,CMR,rembourse,454.0,47.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,638.0,42.0,52500.0,45600.0,,CAMTEL,20.0
FIN-1022-1637,46,CMR,Agriculture,80900.0,41.0,0.418,,0,,Rural,2024-05-28,0,445000.0,148333.33333333334,0.0,0.0,3.0,BarakaCredit CAF 35,banque,COG,rembourse,555.0,458.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,430.0,49.0,116800.0,104000.0,,MTN,27.0
FIN-1015-1295,29,CMR,Artisanat,361700.0,50.0,0.512,547.0,2,,Rural,2024-05-28,0,2600000.0,650000.0,0.0,0.0,4.0,PretRapide CMR 7,banque,GAB,rembourse,562.0,196.0,0.0,2.0,0.0,2.0,0.0,0.5,273.0,17.0,160000.0,140400.0,53.0,MTN,55.0
FIN-1035-1588,36,GNQ,Agriculture,355000.0,56.0,0.081,372.0,1,,Rural,2024-05-28,0,,,,,,,,,,,,,,,,,,,15.0,34200.0,34000.0,32.8,ORANGE,1.0
FIN-1016-1458,53,TCD,Agriculture,208500.0,3.0,0.239,580.0,2,60.5,Urbain,2024-05-28,0,845000.0,281666.6666666667,0.0,0.0,3.0,FondasFin GAB 28,mobile_money,GAB,rembourse,656.0,379.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,114.0,31.0,90700.0,74400.0,74.4,ORANGE,75.0
FIN-1046-1521,41,CMR,Service,105100.0,109.0,0.268,404.0,2,64.3,Urbain,2024-05-28,0,,,,,,,,,,,,,,,,,,,13.0,96500.0,54200.0,,ORANGE,41.0
FIN-1026-1558,64,TCD,Service,231200.0,0.0,0.351,394.0,2,45.0,Peri-urbain,2024-05-28,0,235000.0,235000.0,0.0,0.0,1.0,AllianceFin COG 30,microfinance,CMR,rembourse,482.0,296.0,0.0,1.0,0.0,0.0,0.0,1.0,999.0,30.0,,91700.0,79.7,ORANGE,31.0
FIN-1028-1170,54,CMR,Agriculture,207900.0,49.0,0.12,539.0,2,81.1,Urbain,2024-05-28,0,1240000.0,620000.0,10.0,44.0,2.0,NovaMoney CMR 31,microfinance,COG,defaut,589.0,21.0,1.0,0.0,1.0,0.0,0.5,0.0,273.0,,,,,,
FIN-1004-1239,28,COG,Artisanat,156200.0,63.0,0.197,427.0,1,59.9,Urbain,2024-05-28,0,1950000.0,487500.0,10.0,114.0,4.0,MicroFin TCD 15,microfinance,CMR,restructure,448.0,150.0,3.0,0.0,1.0,0.0,0.75,0.0,36.0,16.0,25800.0,30600.0,20.6,MTN,17.0
FIN-1024-1334,36,COG,Service,268200.0,108.0,0.254,,1,55.5,Urbain,2024-05-28,0,50000.0,50000.0,0.0,0.0,1.0,BarakaCredit GNQ 37,cooperative,CMR,rembourse,527.0,897.0,0.0,1.0,0.0,0.0,0.0,1.0,1026.0,,,,,,
FIN-1027-1547,50,CMR,Service,30000.0,90.0,0.267,651.0,1,31.9,Rural,2024-05-29,0,1310000.0,327500.0,0.0,0.0,4.0,ZenithMicro GNQ 28,microfinance,CMR,rembourse,442.0,789.0,0.0,4.0,0.0,0.0,0.0,1.0,25.0,35.0,85200.0,49000.0,55.5,MTN,15.0
FIN-1021-1333,64,TCD,Agriculture,587000.0,69.0,0.395,369.0,3,,Peri-urbain,2024-05-29,0,755000.0,251666.66666666663,0.0,0.0,3.0,ZenithMicro COG 4,mobile_money,COG,en_cours,662.0,697.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,537.0,12.0,190900.0,113200.0,80.8,MIXTE,15.0
FIN-1012-1692,39,TCD,Commerce,201500.0,43.0,0.686,,2,,Peri-urbain,2024-05-29,0,985000.0,246250.0,0.0,0.0,4.0,CreditPop GNQ 43,microfinance,GNQ,en_cours,559.0,782.0,0.0,1.0,0.0,3.0,0.0,0.25,81.0,,,,,,
FIN-1049-1538,45,GAB,Service,383300.0,111.0,1.966,,3,32.8,Urbain,2024-05-29,0,1150000.0,287500.0,0.0,0.0,4.0,BarakaCredit GAB 32,microfinance,CMR,en_cours,697.0,1152.0,0.0,2.0,0.0,2.0,0.0,0.5,383.0,,,,,,
FIN-1036-1489,23,GNQ,Commerce,378400.0,21.0,0.229,,2,,Urbain,2024-05-29,0,305000.0,152500.0,0.0,0.0,2.0,AllianceFin GAB 15,banque,CMR,rembourse,653.0,1100.0,0.0,2.0,0.0,0.0,0.0,1.0,1155.0,55.0,59600.0,40900.0,54.4,MTN,55.0
FIN-1008-1741,26,COG,Commerce,129200.0,57.0,0.471,322.0,3,58.0,Peri-urbain,2024-05-29,0,400000.0,200000.0,0.0,0.0,2.0,CapSud COG 18,microfinance,CMR,rembourse,561.0,882.0,0.0,2.0,0.0,0.0,0.0,1.0,465.0,53.0,119500.0,91200.0,92.8,ORANGE,68.0
FIN-1020-1497,32,COG,Commerce,245100.0,94.0,0.15,302.0,2,,Peri-urbain,2024-05-29,1,415000.0,415000.0,0.0,0.0,1.0,BarakaCredit GNQ 8,banque,CMR,en_cours,504.0,213.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,21.0,134100.0,115900.0,88.3,MTN,53.0
FIN-1023-1333,37,GAB,Artisanat,111500.0,61.0,0.258,429.0,0,51.6,Rural,2024-05-29,1,805000.0,268333.3333333333,0.0,0.0,3.0,MicroFin CMR 14,microfinance,CAF,rembourse,678.0,1144.0,0.0,3.0,0.0,0.0,0.0,1.0,144.0,,,,,,
FIN-1026-1666,59,CMR,Commerce,161400.0,91.0,0.633,398.0,2,91.2,Urbain,2024-05-29,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1035-1761,67,CAF,Artisanat,253300.0,55.0,0.511,445.0,0,43.3,Rural,2024-05-29,1,860000.0,430000.0,0.0,0.0,2.0,EsperoFin COG 13,banque,TCD,en_cours,657.0,238.0,0.0,1.0,0.0,1.0,0.0,0.5,859.0,22.0,44300.0,36500.0,61.4,ORANGE,15.0
FIN-1019-1069,31,GAB,Agriculture,643700.0,116.0,0.123,831.0,5,45.5,Peri-urbain,2024-05-29,1,2540000.0,635000.0,0.0,0.0,4.0,SolidaCredit COG 8,microfinance,CMR,en_cours,514.0,104.0,0.0,2.0,0.0,2.0,0.0,0.5,868.0,,,,,,
FIN-1005-1462,50,CMR,Artisanat,,20.0,0.33,568.0,3,64.7,Peri-urbain,2024-05-29,0,485000.0,242500.0,0.0,0.0,2.0,KamoFin COG 48,banque,COG,rembourse,450.0,943.0,0.0,2.0,0.0,0.0,0.0,1.0,330.0,39.0,112900.0,96900.0,66.3,ORANGE,32.0
FIN-1032-1331,60,GAB,Elevage,1031300.0,106.0,0.383,601.0,3,,Rural,2024-05-29,0,255000.0,255000.0,0.0,0.0,1.0,PretRapide TCD 41,cooperative,GAB,rembourse,471.0,730.0,0.0,1.0,0.0,0.0,0.0,1.0,1102.0,9.0,105700.0,64700.0,34.7,MTN,65.0
FIN-1031-1957,73,CMR,Agriculture,,29.0,0.536,399.0,1,23.4,Rural,2024-05-29,1,425000.0,212500.0,0.0,0.0,2.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,2.0,0.0,0.0,0.0,1.0,932.0,28.0,52600.0,44000.0,50.9,MTN,59.0
FIN-1002-1096,65,CMR,Commerce,30000.0,10.0,0.143,635.0,1,52.8,Rural,2024-05-29,0,1155000.0,385000.0,0.0,0.0,3.0,AllianceFin GNQ 19,banque,CMR,rembourse,547.0,465.0,0.0,3.0,0.0,0.0,0.0,1.0,166.0,50.0,109700.0,82600.0,84.1,ORANGE,35.0
FIN-1046-1685,58,CMR,Commerce,838900.0,51.0,0.543,446.0,1,,Urbain,2024-05-29,0,1315000.0,1315000.0,0.0,0.0,1.0,SolidaCredit GAB 9,banque,CMR,en_cours,493.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,915.0,,,,,,
FIN-1000-1006,23,CAF,Commerce,131900.0,56.0,0.421,439.0,2,27.5,Rural,2024-05-29,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1020-1363,72,CMR,Agriculture,180700.0,14.0,0.44,843.0,3,90.7,Urbain,2024-05-29,0,835000.0,278333.3333333333,0.0,0.0,3.0,BarakaCredit CAF 35,banque,COG,rembourse,555.0,458.0,0.0,3.0,0.0,0.0,0.0,1.0,874.0,,,,,,
FIN-1041-1522,62,CMR,Artisanat,165900.0,54.0,0.252,450.0,2,66.2,Urbain,2024-05-29,0,860000.0,430000.0,0.0,0.0,2.0,ZenithMicro GNQ 22,microfinance,COG,rembourse,702.0,1140.0,0.0,2.0,0.0,0.0,0.0,1.0,400.0,32.0,40000.0,,74.6,MTN,10.0
FIN-1043-1182,75,CMR,Artisanat,270100.0,87.0,0.322,320.0,3,95.7,Urbain,2024-05-29,1,540000.0,270000.0,0.0,0.0,2.0,ZenithMicro TCD 36,microfinance,CMR,en_cours,603.0,208.0,0.0,1.0,0.0,1.0,0.0,0.5,774.0,17.0,51800.0,42300.0,65.0,MTN,3.0
FIN-1040-1345,39,CMR,Commerce,78500.0,27.0,1.112,,3,53.3,Peri-urbain,2024-05-29,0,245000.0,122500.0,0.0,0.0,2.0,PretRapide CAF 38,microfinance,CMR,rembourse,645.0,556.0,0.0,2.0,0.0,0.0,0.0,1.0,204.0,17.0,,26600.0,78.6,MIXTE,25.0
FIN-1004-1193,53,CAF,Commerce,64200.0,30.0,0.144,566.0,2,69.5,Urbain,2024-05-29,0,215000.0,215000.0,0.0,0.0,1.0,NovaMoney CAF 33,microfinance,GAB,rembourse,483.0,193.0,0.0,1.0,0.0,0.0,0.0,1.0,637.0,36.0,77600.0,54800.0,34.3,ORANGE,4.0
FIN-1029-1619,26,CMR,Commerce,302700.0,44.0,0.38,714.0,0,76.3,Urbain,2024-05-29,0,915000.0,305000.0,0.0,0.0,3.0,ZenithMicro GNQ 28,microfinance,CMR,rembourse,442.0,789.0,0.0,3.0,0.0,0.0,0.0,1.0,373.0,38.0,54400.0,29900.0,63.5,MIXTE,78.0
FIN-1042-1689,69,GAB,Agriculture,345400.0,0.0,0.172,328.0,1,70.7,Peri-urbain,2024-05-30,1,1645000.0,411250.0,0.0,0.0,4.0,NovaMoney GAB 6,microfinance,CMR,rembourse,684.0,674.0,0.0,3.0,0.0,1.0,0.0,0.75,195.0,13.0,74400.0,59600.0,59.2,MTN,82.0
FIN-1035-1817,26,GNQ,Agriculture,614300.0,114.0,0.718,,1,32.9,Peri-urbain,2024-05-30,0,400000.0,133333.33333333334,0.0,0.0,3.0,KamoFin COG 9,mobile_money,CMR,en_cours,475.0,1129.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,468.0,,,,,,
FIN-1016-1654,19,CMR,Commerce,216600.0,3.0,0.107,698.0,0,73.3,Peri-urbain,2024-05-30,0,605000.0,302500.0,0.0,0.0,2.0,MicroFin GNQ 1,microfinance,COG,rembourse,465.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,63.0,50.0,34400.0,20700.0,82.2,ORANGE,21.0
FIN-1000-1611,40,COG,Commerce,179500.0,104.0,0.097,558.0,3,53.4,Rural,2024-05-30,0,,,,,,,,,,,,,,,,,,,7.0,19600.0,17000.0,30.1,MTN,45.0
FIN-1041-1477,52,CMR,Agriculture,310300.0,45.0,0.197,549.0,1,45.2,Peri-urbain,2024-05-30,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1044-1842,22,COG,Commerce,110800.0,0.0,0.265,472.0,1,68.5,Rural,2024-05-30,1,,,,,,,,,,,,,,,,,,,29.0,45200.0,28300.0,77.6,ORANGE,51.0
FIN-1007-1391,67,CMR,Artisanat,129200.0,5.0,0.424,512.0,1,33.7,Rural,2024-05-30,0,305000.0,152500.0,0.0,0.0,2.0,ProximaCredit TCD 8,banque,TCD,rembourse,521.0,32.0,0.0,2.0,0.0,0.0,0.0,1.0,318.0,,,,,,
FIN-1002-1642,35,GAB,Service,331500.0,0.0,0.141,504.0,0,72.0,Peri-urbain,2024-05-30,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1021-1870,59,CAF,Commerce,265900.0,96.0,0.393,725.0,1,64.5,Peri-urbain,2024-05-30,0,1480000.0,493333.3333333333,0.0,0.0,3.0,EsperoFin CMR 22,cooperative,GAB,rembourse,660.0,270.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,1168.0,45.0,37500.0,27600.0,66.3,CAMTEL,56.0
FIN-1015-1494,24,CMR,Commerce,173900.0,9.0,0.299,,0,82.5,Urbain,2024-05-30,1,230000.0,115000.0,0.0,0.0,2.0,KamoFin GNQ 35,banque,CMR,rembourse,528.0,1018.0,0.0,2.0,0.0,0.0,0.0,1.0,279.0,,,,,,
FIN-1048-1396,26,GAB,Artisanat,124100.0,0.0,0.288,447.0,1,,Rural,2024-05-30,0,730000.0,243333.3333333333,0.0,0.0,3.0,SolidaCredit COG 23,banque,CMR,rembourse,634.0,858.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,980.0,20.0,36800.0,21300.0,66.7,MTN,17.0
FIN-1005-1690,26,GAB,Artisanat,356700.0,102.0,0.18,735.0,0,63.5,Urbain,2024-05-30,0,390000.0,390000.0,0.0,0.0,1.0,ZenithMicro GAB 38,cooperative,CMR,rembourse,522.0,938.0,0.0,1.0,0.0,0.0,0.0,1.0,442.0,49.0,67000.0,38900.0,78.0,MIXTE,15.0
FIN-1030-1536,68,CMR,Service,631200.0,86.0,0.165,589.0,1,83.3,Urbain,2024-05-30,0,2030000.0,676666.6666666666,0.0,0.0,3.0,PretRapide COG 15,microfinance,CAF,rembourse,718.0,308.0,0.0,3.0,0.0,0.0,0.0,1.0,483.0,,,,,,
FIN-1039-1275,53,CMR,Commerce,620800.0,48.0,0.509,425.0,0,12.0,Urbain,2024-05-30,0,120000.0,120000.0,0.0,0.0,1.0,CapSud GAB 34,mobile_money,TCD,en_cours,677.0,459.0,0.0,0.0,0.0,1.0,0.0,0.0,216.0,14.0,110600.0,83200.0,72.8,MTN,34.0
FIN-1027-1313,35,TCD,Artisanat,175200.0,104.0,0.279,490.0,2,,Urbain,2024-05-30,0,235000.0,235000.0,0.0,0.0,1.0,NovaMoney CMR 17,microfinance,CMR,rembourse,577.0,430.0,0.0,1.0,0.0,0.0,0.0,1.0,1491.0,32.0,171000.0,127400.0,92.4,CAMTEL,33.0
FIN-1039-1792,68,CMR,Artisanat,244900.0,78.0,0.158,,4,,Urbain,2024-05-30,0,460000.0,230000.0,5.0,95.0,2.0,ZenithMicro COG 19,banque,CMR,restructure,533.0,485.0,1.0,0.0,1.0,0.0,0.5,0.0,805.0,12.0,31600.0,34800.0,5.3,MTN,75.0
FIN-1013-1525,36,CMR,Commerce,99500.0,97.0,0.256,346.0,1,,Urbain,2024-05-30,0,390000.0,390000.0,0.0,0.0,1.0,CreditPop CAF 38,cooperative,CAF,rembourse,481.0,787.0,0.0,1.0,0.0,0.0,0.0,1.0,187.0,10.0,177000.0,140600.0,77.6,ORANGE,76.0
FIN-1007-1076,54,CMR,Commerce,981800.0,0.0,1.146,738.0,1,39.9,Urbain,2024-05-30,0,,,,,,,,,,,,,,,,,,,41.0,35100.0,29000.0,57.6,MTN,44.0
FIN-1015-1136,31,CMR,Commerce,396200.0,103.0,0.431,,1,53.1,Peri-urbain,2024-05-30,0,325000.0,162500.0,7.0,59.0,2.0,MicroFin TCD 15,microfinance,CMR,defaut,448.0,150.0,2.0,0.0,0.0,0.0,1.0,0.0,144.0,5.0,60800.0,56100.0,35.4,MTN,55.0
