applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,anomaly_score,is_anomaly
FIN-1003-1967,62,CMR,Elevage,,94.0,0.522,575.0,0,63.1,Peri-urbain,2024-01-18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,,-0.18693732123351658,0
FIN-1022-1679,47,COG,Commerce,247300.0,11.0,0.487,462.0,0,90.5,Urbain,2024-01-18,1,200000.0,200000.0,0.0,0.0,1.0,MicroFin GAB 23,microfinance,CAF,rembourse,441.0,646.0,0.0,1.0,0.0,0.0,0.0,1.0,651.0,34.0,91600.0,61500.0,87.7,ORANGE,33.0,0,1,0,309.2618180088374,0.2486858067124949,0.0015337423312883,0.0,247300.0,-0.12750552234395085,0
FIN-1001-1469,48,CMR,Commerce,243800.0,116.0,0.329,743.0,1,,Urbain,2024-01-18,0,690000.0,230000.0,0.0,0.0,3.0,KamoFin GNQ 35,cooperative,CAF,rembourse,681.0,1123.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,272.0,,,,,,,0,0,0,,,0.0036630036630036,0.0,121900.0,-0.15507212490391475,0
FIN-1034-1640,48,CMR,Service,,42.0,0.03,469.0,2,62.1,Urbain,2024-01-18,0,50000.0,50000.0,0.0,0.0,1.0,CapSud TCD 39,microfinance,GAB,rembourse,468.0,143.0,0.0,1.0,0.0,0.0,0.0,1.0,1068.0,,,,,,,0,0,0,,,0.000935453695042,0.0,,-0.16685633549154216,0
FIN-1018-1336,59,CMR,Service,219000.0,62.0,0.114,307.0,2,62.2,Peri-urbain,2024-01-18,0,,,,,,,,,,,,,,,,,,,47.0,13700.0,8800.0,83.0,MTN,75.0,0,0,0,359.45086724376546,0.0401826484018264,,0.0,73000.0,-0.15401326514818042,0
FIN-1044-1049,45,CAF,Artisanat,361500.0,95.0,0.317,,0,,Urbain,2024-01-18,0,505000.0,252500.0,0.0,0.0,2.0,BarakaCredit GAB 40,mobile_money,CMR,en_cours,601.0,369.0,0.0,0.0,0.0,2.0,0.0,0.0,668.0,,,,,,,1,1,0,,,0.0014947683109118,0.0,361500.0,-0.11002295307163334,0
FIN-1007-1703,38,COG,Commerce,48600.0,0.0,0.239,,0,93.2,Peri-urbain,2024-01-18,0,520000.0,173333.33333333334,0.0,0.0,3.0,ProximaCredit GAB 36,microfinance,COG,en_cours,593.0,462.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,71.0,9.0,76600.0,50100.0,73.7,ORANGE,24.0,1,1,0,237.2311482927864,1.030864197530864,0.0138888888888888,0.0,48600.0,-0.08800083556825311,0
FIN-1047-1294,75,GAB,Commerce,95400.0,92.0,0.211,672.0,3,41.5,Peri-urbain,2024-01-18,0,,,,,,,,,,,,,,,,,,,8.0,53600.0,63300.0,16.6,MTN,72.0,0,0,0,71.2216267230633,0.6635220125786163,,0.0,23850.0,-0.1295987627728698,0
FIN-1001-1085,54,COG,Agriculture,204600.0,105.0,0.274,832.0,0,79.2,Peri-urbain,2024-01-18,0,355000.0,355000.0,0.0,0.0,1.0,ZenithMicro GNQ 22,microfinance,COG,rembourse,702.0,1140.0,0.0,1.0,0.0,0.0,0.0,1.0,1429.0,27.0,115100.0,80500.0,78.6,ORANGE,70.0,0,1,0,335.04663833544737,0.3934506353861192,0.0006993006993006,0.0,204600.0,-0.0976371927779392,0
FIN-1008-1058,58,COG,Service,149300.0,19.0,0.188,576.0,0,23.7,Urbain,2024-01-18,0,1205000.0,401666.6666666667,0.0,0.0,3.0,NovaMoney GAB 34,mobile_money,GAB,rembourse,646.0,70.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,442.0,52.0,30900.0,18300.0,60.7,MTN,30.0,0,1,0,208.4430233122484,0.1225720026791694,0.0022573363431151,0.0,149300.0,-0.10038073544820186,0
FIN-1006-1551,72,CMR,Agriculture,542900.0,110.0,0.242,746.0,0,92.4,Urbain,2024-01-18,0,535000.0,535000.0,0.0,0.0,1.0,KamoFin TCD 17,microfinance,COG,rembourse,624.0,294.0,0.0,1.0,0.0,0.0,0.0,1.0,359.0,31.0,70800.0,51600.0,57.9,ORANGE,19.0,0,1,0,173.45289863877608,0.0950451280162092,0.0027777777777777,0.0,542900.0,-0.10634886142786276,0
FIN-1044-1570,53,COG,Commerce,49300.0,9.0,0.179,,3,,Urbain,2024-01-18,0,,,,,,,,,,,,,,,,,,,23.0,97500.0,64600.0,83.4,ORANGE,55.0,1,0,0,335.7143310073115,1.3103448275862069,,0.0,12325.0,-0.14505724482502652,0
FIN-1041-1309,68,CMR,Commerce,,50.0,0.377,328.0,2,67.3,Urbain,2024-01-18,0,720000.0,240000.0,0.0,0.0,3.0,BarakaCredit TCD 18,mobile_money,GNQ,en_cours,445.0,1131.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,224.0,,,,,,,0,0,0,,,0.0044444444444444,0.0,,-0.15183087034677717,0
FIN-1046-1008,49,CMR,Artisanat,574600.0,38.0,0.136,720.0,0,,Urbain,2024-01-18,0,170000.0,85000.0,0.0,0.0,2.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,2.0,0.0,0.0,0.0,1.0,406.0,,,,,,,0,1,0,,,0.0024570024570024,0.0,574600.0,-0.1448562919553344,0
FIN-1009-1301,74,CMR,Service,480400.0,101.0,0.246,517.0,1,22.6,Peri-urbain,2024-01-18,0,,,,,,,,,,,,,,,,,,,18.0,65000.0,39600.0,91.7,ORANGE,6.0,0,0,0,178.43996066837224,0.0824313072439633,,0.0,240200.0,-0.15133505297827682,0
FIN-1018-1642,61,COG,Agriculture,220600.0,50.0,0.145,553.0,0,,Urbain,2024-01-19,0,540000.0,270000.0,0.0,0.0,2.0,CapSud COG 36,microfinance,CAF,rembourse,480.0,309.0,0.0,2.0,0.0,0.0,0.0,1.0,260.0,29.0,85300.0,68000.0,63.3,MTN,15.0,0,1,0,175.50486611777814,0.3082502266545784,0.003831417624521,0.0,220600.0,-0.1513574499481804,0
FIN-1026-1708,48,GNQ,Artisanat,84100.0,82.0,0.29,,0,,Urbain,2024-01-19,1,335000.0,167500.0,6.0,61.0,2.0,BarakaCredit CAF 39,banque,COG,restructure,691.0,1118.0,1.0,0.0,1.0,0.0,0.5,0.0,227.0,3.0,29000.0,30700.0,5.4,CAMTEL,66.0,1,1,0,22.70534014471121,0.3650416171224732,0.0043859649122807,0.0,84100.0,0.002719071467166212,1
FIN-1012-1824,45,COG,Commerce,396800.0,,0.384,,3,63.3,Urbain,2024-01-19,0,,,,,,,,,,,,,,,,,,,14.0,65700.0,42800.0,84.1,MTN,84.0,1,0,1,373.6269706708356,0.1078629032258064,,0.0,99200.0,-0.10048101699871775,0
FIN-1005-1264,66,CMR,Agriculture,619600.0,119.0,0.387,418.0,3,89.4,Peri-urbain,2024-01-19,0,835000.0,278333.3333333333,0.0,0.0,3.0,EsperoFin GAB 39,microfinance,CAF,rembourse,475.0,550.0,0.0,3.0,0.0,0.0,0.0,1.0,52.0,,,,,,,0,0,0,,,0.0188679245283018,0.0,154900.0,-0.1304156086831117,0
FIN-1049-1426,25,CMR,Artisanat,283200.0,84.0,0.533,519.0,5,83.9,Urbain,2024-01-19,0,900000.0,900000.0,0.0,0.0,1.0,CreditPop CMR 10,microfinance,CMR,rembourse,440.0,1128.0,0.0,1.0,0.0,0.0,0.0,1.0,820.0,27.0,232700.0,174900.0,96.0,ORANGE,76.0,0,0,0,417.0053204979537,0.6175847457627118,0.0012180267965895,0.0,47200.0,-0.06772065370716934,0
FIN-1027-1055,20,CMR,Artisanat,280000.0,109.0,0.211,,1,72.5,Peri-urbain,2024-01-19,0,,,,,,,,,,,,,,,,,,,46.0,122600.0,88800.0,,ORANGE,29.0,1,0,0,,0.3171428571428571,,0.0,140000.0,-0.1545674355203388,0
FIN-1033-1820,20,GAB,Agriculture,459400.0,53.0,0.323,668.0,2,14.4,Peri-urbain,2024-01-19,0,615000.0,205000.0,11.0,109.0,3.0,SolidaCredit GAB 36,microfinance,CMR,restructure,590.0,630.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,76.0,9.0,17800.0,16000.0,11.3,MIXTE,43.0,0,0,0,42.761342863276354,0.0348280365694384,0.0129870129870129,0.0,153133.33333333334,0.02003424494071271,1
FIN-1025-1663,72,CAF,Commerce,180600.0,111.0,0.373,723.0,1,43.9,Urbain,2024-01-19,0,645000.0,215000.0,0.0,0.0,3.0,AllianceFin GAB 7,microfinance,CAF,rembourse,675.0,827.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,113.0,38.0,87700.0,60900.0,82.0,MIXTE,52.0,0,0,0,325.563936911274,0.3372093023255814,0.0087719298245614,0.0,90300.0,-0.12823058791074027,0
FIN-1000-1647,55,GAB,Artisanat,124100.0,53.0,0.41,387.0,1,84.2,Rural,2024-01-19,0,780000.0,260000.0,0.0,0.0,3.0,AllianceFin COG 30,microfinance,CMR,rembourse,482.0,296.0,0.0,3.0,0.0,0.0,0.0,1.0,773.0,23.0,183400.0,137300.0,75.9,ORANGE,35.0,0,0,0,271.9890874288188,1.1063658340048348,0.0012919896640826,0.0,62050.0,-0.12969196724012255,0
FIN-1019-1077,65,COG,Agriculture,433700.0,90.0,0.108,405.0,1,,Peri-urbain,2024-01-19,0,1080000.0,1080000.0,0.0,0.0,1.0,AfriFin COG 9,microfinance,COG,rembourse,604.0,824.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,,,,,,,0,0,0,,,0.0185185185185185,0.0,216850.0,-0.15491332619836973,0
FIN-1007-1692,28,CMR,Artisanat,75200.0,119.0,0.477,509.0,1,24.1,Urbain,2024-01-19,0,145000.0,145000.0,0.0,0.0,1.0,FondasFin COG 9,mobile_money,GAB,en_cours,658.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,345.0,41.0,46700.0,34300.0,79.7,ORANGE,39.0,0,0,0,294.0036924928807,0.4561170212765957,0.0028901734104046,0.0,37600.0,-0.10981782617843383,0
FIN-1027-1864,32,CMR,Commerce,109900.0,15.0,0.808,479.0,1,54.9,Urbain,2024-01-19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,54950.0,-0.19416580863388083,0
FIN-1034-1237,39,CMR,Agriculture,742800.0,9.0,0.156,460.0,3,41.1,Peri-urbain,2024-01-19,1,130000.0,130000.0,0.0,0.0,1.0,CapSud COG 18,microfinance,CMR,en_cours,561.0,882.0,0.0,0.0,0.0,1.0,0.0,0.0,689.0,27.0,232100.0,,82.1,ORANGE,20.0,0,0,0,249.955292137093,,0.0014492753623188,0.0,185700.0,-0.09450107020574855,0
FIN-1048-1052,40,COG,Artisanat,64500.0,96.0,0.106,508.0,1,33.3,Urbain,2024-01-19,0,810000.0,270000.0,0.0,0.0,3.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,316.0,36.0,25700.0,22100.0,82.9,ORANGE,67.0,0,0,0,349.7971887590993,0.3426356589147287,0.0031545741324921,0.0,32250.0,-0.13404483769730563,0
FIN-1029-1948,62,CMR,Commerce,390400.0,113.0,0.448,781.0,0,68.2,Rural,2024-01-19,0,1965000.0,655000.0,0.0,0.0,3.0,AfriFin GAB 9,banque,CMR,rembourse,674.0,1152.0,0.0,3.0,0.0,0.0,0.0,1.0,209.0,32.0,53400.0,35800.0,58.3,ORANGE,73.0,0,1,0,250.92699493380303,0.0917008196721311,0.0047619047619047,0.0,390400.0,-0.08937771205655431,0
FIN-1022-1969,48,CMR,Commerce,303400.0,50.0,0.317,,2,,Urbain,2024-01-19,0,1080000.0,1080000.0,0.0,0.0,1.0,NovaMoney GNQ 12,banque,CMR,rembourse,594.0,412.0,0.0,1.0,0.0,0.0,0.0,1.0,695.0,19.0,133200.0,112300.0,51.7,CAMTEL,3.0,1,0,0,71.67141846989834,0.3701384311140409,0.0014367816091954,0.0,101133.33333333331,-0.11394233272333698,0
FIN-1006-1149,62,COG,Artisanat,322400.0,80.0,0.445,,4,,Rural,2024-01-19,0,85000.0,85000.0,0.0,0.0,1.0,AfriFin COG 9,microfinance,COG,rembourse,604.0,824.0,0.0,1.0,0.0,0.0,0.0,1.0,569.0,,,,,,,1,0,0,,,0.0017543859649122,0.0,64480.0,-0.14524127729202047,0
FIN-1034-1333,33,CMR,Commerce,189600.0,29.0,0.345,719.0,0,75.3,Rural,2024-01-19,0,530000.0,530000.0,0.0,0.0,1.0,FondasFin GNQ 21,microfinance,CMR,rembourse,678.0,268.0,0.0,1.0,0.0,0.0,0.0,1.0,1172.0,33.0,250500.0,222300.0,71.6,CAMTEL,30.0,0,1,0,245.87348384113645,1.1724683544303798,0.000852514919011,0.0,189600.0,-0.08649327723131073,0
FIN-1027-1963,43,CMR,Commerce,220300.0,18.0,0.034,584.0,2,,Urbain,2024-01-19,0,355000.0,355000.0,0.0,0.0,1.0,MicroFin CAF 47,microfinance,COG,rembourse,482.0,473.0,0.0,1.0,0.0,0.0,0.0,1.0,1458.0,,,,,,,0,0,0,,,0.0006854009595613,0.0,73433.33333333333,-0.1692962064853784,0
FIN-1038-1047,50,GAB,Service,391700.0,84.0,0.157,381.0,0,26.5,Peri-urbain,2024-01-19,1,800000.0,400000.0,0.0,0.0,2.0,AllianceFin GAB 15,banque,CMR,rembourse,653.0,1100.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,21.0,27400.0,18700.0,36.7,MTN,6.0,0,1,0,71.41490247033,0.04774061781976,0.0625,0.0,391700.0,-0.06662960605037876,0
FIN-1032-1322,38,GAB,Agriculture,102100.0,18.0,0.161,,4,97.5,Urbain,2024-01-19,0,,,,,,,,,,,,,,,,,,,37.0,50700.0,45200.0,79.1,ORANGE,34.0,1,0,0,281.2280316638126,0.4427032321253673,,0.0,20420.0,-0.1451666543871108,0
FIN-1027-1252,50,GAB,Agriculture,130900.0,73.0,0.25,,0,59.7,Rural,2024-01-19,0,1640000.0,820000.0,0.0,0.0,2.0,ZenithMicro COG 22,microfinance,GNQ,rembourse,681.0,87.0,0.0,2.0,0.0,0.0,0.0,1.0,300.0,32.0,92000.0,78300.0,78.4,ORANGE,6.0,1,1,0,152.55935568593657,0.5981665393430099,0.0033222591362126,0.0,130900.0,-0.09651208437992115,0
FIN-1025-1500,33,GNQ,Commerce,74800.0,81.0,0.3,503.0,2,,Urbain,2024-01-19,0,1550000.0,516666.6666666667,0.0,0.0,3.0,MicroFin CMR 13,banque,GAB,rembourse,506.0,92.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,85.0,,,,,,,0,0,0,,,0.0116279069767441,0.0,24933.33333333333,-0.15388859539768474,0
FIN-1001-1688,32,GAB,Agriculture,70300.0,53.0,0.427,,2,,Rural,2024-01-19,0,485000.0,485000.0,0.0,0.0,1.0,AllianceFin GNQ 27,microfinance,COG,en_cours,548.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,362.0,52.0,45500.0,37500.0,62.2,ORANGE,47.0,1,0,0,240.7887028784708,0.5334281650071123,0.0027548209366391,0.0,23433.33333333333,-0.1177167571895596,0
FIN-1048-1341,41,COG,Elevage,359400.0,78.0,0.153,706.0,0,,Urbain,2024-01-19,0,400000.0,133333.33333333334,13.0,101.0,3.0,AfriFin CAF 14,microfinance,CAF,defaut,464.0,375.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,357.0,17.0,64600.0,77500.0,20.0,ORANGE,37.0,0,1,0,72.75172319452771,0.2156371730662215,0.0027932960893854,0.0,359400.0,-0.0018511200259923033,0
FIN-1011-1209,75,CMR,Elevage,42100.0,112.0,0.252,818.0,1,,Urbain,2024-01-19,0,1615000.0,403750.0,0.0,0.0,4.0,FondasFin COG 23,microfinance,COG,rembourse,481.0,643.0,0.0,4.0,0.0,0.0,0.0,1.0,313.0,,,,,,,0,0,0,,,0.0031847133757961,0.0,21050.0,-0.11723737749043234,0
FIN-1000-1693,64,CMR,Service,128500.0,0.0,0.526,,2,69.9,Rural,2024-01-19,0,,,,,,,,,,,,,,,,,,,50.0,97500.0,71900.0,25.3,MIXTE,60.0,1,0,0,104.0051087635848,0.5595330739299611,,0.0,42833.333333333336,-0.14017185029309887,0
FIN-1011-1460,70,CMR,Commerce,198400.0,67.0,0.251,559.0,2,,Rural,2024-01-19,0,,,,,,,,,,,,,,,,,,,46.0,174400.0,91600.0,52.6,ORANGE,13.0,0,0,0,138.8144155377626,0.4616935483870967,,0.0,66133.33333333333,-0.16915315691977523,0
FIN-1034-1627,42,COG,Service,135800.0,12.0,0.381,793.0,0,75.8,Peri-urbain,2024-01-19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,135800.0,-0.17200468387914591,0
FIN-1030-1954,36,CMR,Artisanat,117800.0,32.0,0.553,418.0,2,69.6,Rural,2024-01-19,0,200000.0,100000.0,0.0,0.0,2.0,EsperoFin GAB 25,microfinance,CMR,rembourse,600.0,1036.0,0.0,2.0,0.0,0.0,0.0,1.0,1119.0,58.0,79400.0,58700.0,71.8,MTN,28.0,0,0,0,241.77184059302883,0.49830220713073,0.0008928571428571,0.0,39266.66666666666,-0.14734315783755364,0
FIN-1006-1981,41,GNQ,Artisanat,225300.0,55.0,0.375,717.0,3,63.3,Urbain,2024-01-19,0,65000.0,65000.0,0.0,0.0,1.0,MicroFin COG 4,microfinance,CMR,rembourse,529.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,186.0,,,,,,,0,0,0,,,0.0053475935828877,0.0,56325.0,-0.16420394458700793,0
FIN-1020-1231,53,CAF,Agriculture,99800.0,57.0,0.374,840.0,3,,Urbain,2024-01-19,0,585000.0,585000.0,0.0,0.0,1.0,CapSud CAF 37,banque,CMR,rembourse,456.0,178.0,0.0,1.0,0.0,0.0,0.0,1.0,492.0,26.0,25200.0,21200.0,68.7,ORANGE,48.0,0,0,0,267.36805448020004,0.2124248496993988,0.0020283975659229,0.0,24950.0,-0.1479493936750509,0
FIN-1039-1705,29,CMR,Agriculture,691200.0,85.0,0.104,629.0,0,85.2,Urbain,2024-01-19,0,480000.0,240000.0,0.0,0.0,2.0,AfriFin COG 9,microfinance,COG,rembourse,604.0,824.0,0.0,2.0,0.0,0.0,0.0,1.0,433.0,25.0,74300.0,53800.0,35.4,CAMTEL,48.0,0,1,0,137.77043855311618,0.0778356481481481,0.0023041474654377,0.0,691200.0,-0.10822367994656373,0
FIN-1001-1325,29,TCD,Commerce,50700.0,50.0,0.453,368.0,0,77.2,Peri-urbain,2024-01-19,0,1140000.0,380000.0,0.0,0.0,3.0,NovaMoney CMR 27,banque,CMR,en_cours,715.0,613.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,28.0,45.0,56600.0,48900.0,69.6,MTN,28.0,0,1,0,234.3637897670586,0.9644970414201184,0.0344827586206896,0.0,50700.0,-0.06267955219865523,0
FIN-1011-1195,26,GAB,Agriculture,120900.0,27.0,0.268,411.0,1,70.2,Urbain,2024-01-19,0,210000.0,210000.0,0.0,0.0,1.0,ProximaCredit TCD 24,microfinance,GNQ,rembourse,482.0,326.0,0.0,1.0,0.0,0.0,0.0,1.0,144.0,18.0,31400.0,20700.0,62.8,ORANGE,66.0,0,0,0,264.0546964977526,0.1712158808933002,0.0068965517241379,0.0,60450.0,-0.1548025812115842,0
FIN-1025-1268,70,COG,Commerce,161300.0,96.0,0.127,509.0,4,26.8,Urbain,2024-01-19,1,535000.0,267500.0,0.0,0.0,2.0,NovaMoney CMR 31,microfinance,COG,rembourse,589.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,411.0,10.0,36000.0,29400.0,85.9,MTN,15.0,0,0,0,238.1653712403972,0.1822690638561686,0.0024271844660194,0.0,32260.0,-0.12113551444122472,0
FIN-1009-1728,24,GAB,Commerce,64400.0,86.0,0.134,725.0,2,65.2,Urbain,2024-01-19,0,,,,,,,,,,,,,,,,,,,48.0,17200.0,10600.0,74.5,MTN,10.0,0,0,0,178.6431978234786,0.1645962732919254,,0.0,21466.666666666668,-0.16599858822007518,0
FIN-1000-1358,35,CMR,Agriculture,279800.0,17.0,0.299,309.0,2,73.4,Urbain,2024-01-20,0,,,,,,,,,,,,,,,,,,,15.0,33700.0,24000.0,95.8,ORANGE,62.0,0,0,0,396.9123067883088,0.0857755539671193,,0.0,93266.66666666669,-0.15017275549997516,0
FIN-1043-1372,60,CMR,Service,221600.0,71.0,2.284,387.0,5,54.4,Peri-urbain,2024-01-20,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,1.2839999999999998,36933.333333333336,-0.10374038435848648,0
FIN-1013-1734,18,CAF,Commerce,441700.0,26.0,1.425,420.0,2,14.2,Rural,2024-01-20,0,350000.0,175000.0,10.0,60.0,2.0,CapSud TCD 7,mobile_money,CMR,defaut,497.0,485.0,1.0,0.0,1.0,0.0,0.5,0.0,33.0,,,,,,,0,0,0,,,0.0294117647058823,0.425,147233.33333333334,-0.005758722955098938,0
FIN-1018-1837,69,GAB,Commerce,159600.0,97.0,0.276,799.0,1,56.1,Urbain,2024-01-20,0,1400000.0,700000.0,0.0,0.0,2.0,PretRapide GAB 29,mobile_money,CMR,en_cours,550.0,160.0,0.0,1.0,0.0,1.0,0.0,0.5,21.0,48.0,33000.0,18500.0,76.2,MTN,54.0,0,0,0,305.3587887147143,0.1159147869674185,0.0454545454545454,0.0,79800.0,-0.11123854375693204,0
FIN-1038-1949,74,CMR,Agriculture,147300.0,53.0,0.53,599.0,3,,Urbain,2024-01-20,0,110000.0,55000.0,0.0,0.0,2.0,CapSud CMR 21,cooperative,GNQ,en_cours,625.0,168.0,0.0,1.0,0.0,1.0,0.0,0.5,29.0,57.0,51300.0,43400.0,61.5,CAMTEL,74.0,0,0,0,265.52551898248305,0.2946367956551255,0.0333333333333333,0.0,36825.0,-0.11172227174217525,0
FIN-1026-1884,21,CMR,Commerce,196100.0,76.0,0.401,404.0,2,47.6,Urbain,2024-01-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,65366.66666666666,-0.19301296536522666,0
FIN-1039-1427,57,CMR,Commerce,198700.0,99.0,0.174,449.0,2,80.6,Peri-urbain,2024-01-20,0,520000.0,520000.0,3.0,32.0,1.0,AllianceFin COG 41,cooperative,CMR,defaut,622.0,467.0,1.0,0.0,0.0,0.0,1.0,0.0,343.0,9.0,23400.0,22500.0,32.8,MTN,49.0,0,0,0,128.31435457804318,0.1132360342224459,0.002906976744186,0.0,66233.33333333333,-0.06834671565238276,0
FIN-1039-1078,48,CAF,Commerce,1146000.0,49.0,0.339,765.0,2,21.7,Peri-urbain,2024-01-20,0,345000.0,345000.0,0.0,0.0,1.0,FondasFin TCD 33,microfinance,GAB,rembourse,556.0,705.0,0.0,1.0,0.0,0.0,0.0,1.0,171.0,16.0,67800.0,57300.0,90.2,CAMTEL,73.0,0,0,0,388.22667140701606,0.05,0.005813953488372,0.0,382000.0,-0.10657032766384622,0
FIN-1003-1412,33,GAB,Agriculture,,5.0,0.216,305.0,2,61.1,Urbain,2024-01-20,0,245000.0,122500.0,0.0,0.0,2.0,FondasFin CMR 39,banque,CMR,rembourse,511.0,1105.0,0.0,2.0,0.0,0.0,0.0,1.0,686.0,47.0,58700.0,46600.0,60.0,MTN,38.0,0,0,0,219.8136987677788,,0.0014556040756914,0.0,,-0.15333402344180302,0
FIN-1008-1284,28,CMR,Agriculture,137800.0,73.0,0.479,701.0,0,,Urbain,2024-01-20,0,,,,,,,,,,,,,,,,,,,38.0,89200.0,61900.0,73.8,MTN,49.0,0,1,0,288.7072978005972,0.4492017416545718,,0.0,137800.0,-0.17377301999544803,0
FIN-1036-1193,38,COG,Agriculture,501500.0,0.0,0.259,601.0,1,86.1,Urbain,2024-01-20,0,,,,,,,,,,,,,,,,,,,22.0,368100.0,277600.0,67.8,ORANGE,8.0,0,0,0,148.9718263433957,0.5535393818544367,,0.0,250750.0,-0.11621210543802074,0
FIN-1009-1291,60,TCD,Commerce,112800.0,48.0,0.095,,3,,Urbain,2024-01-20,1,630000.0,157500.0,0.0,0.0,4.0,AfriFin COG 4,microfinance,COG,rembourse,698.0,799.0,0.0,4.0,0.0,0.0,0.0,1.0,56.0,43.0,61200.0,44900.0,90.9,MTN,55.0,1,0,0,365.9044686878251,0.3980496453900709,0.0175438596491228,0.0,28200.0,-0.08498861132946045,0
FIN-1018-1454,70,TCD,Artisanat,157300.0,78.0,0.068,376.0,1,,Urbain,2024-01-20,0,1075000.0,268750.0,0.0,0.0,4.0,CapSud CMR 21,cooperative,GNQ,en_cours,625.0,168.0,0.0,3.0,0.0,1.0,0.0,0.75,182.0,57.0,187400.0,153000.0,92.5,MTN,59.0,0,0,0,378.7268720055443,0.9726636999364272,0.0054644808743169,0.0,78650.0,-0.06698439000547507,0
FIN-1030-1032,67,COG,Agriculture,,108.0,0.3,726.0,0,81.1,Urbain,2024-01-20,0,710000.0,355000.0,0.0,0.0,2.0,PretRapide GAB 29,mobile_money,CMR,rembourse,550.0,160.0,0.0,2.0,0.0,0.0,0.0,1.0,1086.0,,,,,,,0,1,0,,,0.0009199632014719,0.0,,-0.14794373240564446,0
FIN-1039-1063,36,CMR,Agriculture,76500.0,15.0,0.177,687.0,4,47.3,Rural,2024-01-20,0,,,,,,,,,,,,,,,,,,,41.0,111500.0,71900.0,78.6,CAMTEL,28.0,0,0,0,264.6694522369368,0.9398692810457516,,0.0,15300.0,-0.16747781269833478,0
FIN-1029-1759,49,GNQ,Commerce,114000.0,72.0,0.333,,1,68.6,Peri-urbain,2024-01-20,0,,,,,,,,,,,,,,,,,,,10.0,139900.0,119700.0,15.7,MTN,5.0,1,0,0,28.13062366688046,1.05,,0.0,57000.0,-0.12018680625611872,0
FIN-1049-1193,30,COG,Agriculture,218600.0,47.0,0.118,704.0,0,73.9,Rural,2024-01-20,0,,,,,,,,,,,,,,,,,,,39.0,388200.0,227800.0,96.5,CAMTEL,4.0,0,1,0,155.31075854989066,1.042086001829826,,0.0,218600.0,-0.10700630259171962,0
FIN-1044-1832,33,COG,Commerce,157500.0,117.0,0.137,662.0,1,53.1,Rural,2024-01-20,0,315000.0,315000.0,0.0,0.0,1.0,EsperoFin CMR 22,cooperative,GAB,rembourse,660.0,270.0,0.0,1.0,0.0,0.0,0.0,1.0,1049.0,,,,,,,0,0,0,,,0.0009523809523809,0.0,78750.0,-0.16819972621324342,0
FIN-1044-1730,72,CMR,Service,182700.0,41.0,0.588,831.0,3,,Urbain,2024-01-20,0,200000.0,200000.0,0.0,0.0,1.0,ZenithMicro COG 22,microfinance,GNQ,rembourse,681.0,87.0,0.0,1.0,0.0,0.0,0.0,1.0,235.0,24.0,63800.0,41000.0,79.9,CAMTEL,52.0,0,0,0,317.22632389281455,0.2244116037219485,0.0042372881355932,0.0,45675.0,-0.1390038716028264,0
FIN-1036-1272,43,TCD,Commerce,447000.0,42.0,0.434,430.0,0,58.9,Peri-urbain,2024-01-20,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,447000.0,-0.17028150741073056,0
